delivery_route_id,order_id,distance_km,estimated_time_min
2494,2494,10.73,37
2495,2495,6.82,25
2496,2496,6.53,25
2497,2497,2.35,12
2498,2498,5.71,22
2499,2499,6.72,25
2500,2500,13.72,46
2501,2501,2.76,13
2502,2502,6.04,23
2503,2503,14.40,48
2504,2504,15.01,50
2505,2505,8.78,31
2506,2506,7.16,26
2507,2507,6.35,24
2508,2508,15.32,51
2509,2509,14.84,50
2510,2510,4.38,18
2511,2511,9.65,34
2512,2512,12.80,43
2513,2513,11.48,39
2514,2514,5.75,22
2515,2515,8.21,30
2516,2516,7.91,29
2517,2517,6.59,25
2518,2518,8.40,30
2519,2519,2.31,12
2520,2520,6.41,24
2521,2521,2.94,14
2522,2522,9.78,34
2523,2523,17.43,57
2524,2524,9.27,33
2525,2525,9.48,33
2526,2526,5.49,21
2527,2527,0.57,7
2528,2528,6.01,23
2529,2529,10.31,36
2530,2530,8.48,30
2531,2531,7.70,28
2532,2532,11.45,39
2533,2533,7.62,28
2534,2534,4.43,18
2535,2535,4.60,19
2536,2536,8.63,31
2537,2537,8.84,32
2538,2538,12.14,41
2539,2539,6.75,25
2540,2540,13.41,45
2541,2541,10.51,37
2542,2542,1.62,10
2543,2543,10.08,35
2544,2544,9.70,34
2545,2545,8.06,29
2546,2546,2.02,11
2547,2547,9.33,33
2548,2548,10.14,35
2549,2549,11.03,38
2550,2550,9.36,33
2551,2551,1.94,11
2552,2552,4.62,19
2553,2553,14.43,48
2554,2554,4.28,18
2555,2555,12.72,43
2556,2556,11.72,40
2557,2557,6.25,24
2558,2558,1.99,11
2559,2559,3.49,15
2560,2560,3.20,15
2561,2561,10.55,37
2562,2562,10.76,37
2563,2563,9.33,33
2564,2564,6.52,25
2565,2565,2.20,12
2566,2566,6.82,25
2567,2567,5.65,22
2568,2568,6.85,26
2569,2569,3.67,16
2570,2570,7.37,27
2571,2571,2.07,11
2572,2572,12.42,42
2573,2573,9.37,33
2574,2574,11.56,40
2575,2575,4.89,20
2576,2576,5.69,22
2577,2577,8.00,29
2578,2578,7.24,27
2579,2579,6.81,25
2580,2580,9.94,35
2581,2581,2.53,13
2582,2582,8.18,30
2583,2583,7.85,29
2584,2584,7.20,27
2585,2585,3.70,16
2586,2586,10.01,35
2587,2587,7.65,28
2588,2588,0.89,8
2589,2589,18.24,60
2590,2590,6.15,23
2591,2591,12.61,43
2592,2592,7.25,27
2593,2593,7.44,27
2594,2594,5.05,20
2595,2595,14.50,49
2596,2596,14.93,50
2597,2597,11.43,39
2598,2598,5.17,21
2599,2599,7.07,26
2600,2600,4.30,18
2601,2601,13.74,46
2602,2602,9.33,33
2603,2603,2.46,12
2604,2604,9.33,33
2605,2605,11.93,41
2606,2606,12.31,42
2607,2607,10.27,36
2608,2608,7.88,29
2609,2609,8.55,31
2610,2610,6.69,25
2611,2611,4.22,18
2612,2612,9.58,34
2613,2613,7.08,26
2614,2614,8.87,32
2615,2615,14.49,48
2616,2616,4.46,18
2617,2617,4.60,19
2618,2618,1.43,9
2619,2619,8.11,29
2620,2620,2.16,11
2621,2621,10.93,38
2622,2622,2.52,13
2623,2623,14.86,50
2624,2624,4.43,18
2625,2625,8.08,29
2626,2626,7.15,26
2627,2627,3.01,14
2628,2628,7.45,27
2629,2629,5.31,21
2630,2630,11.08,38
2631,2631,10.44,36
2632,2632,6.79,25
2633,2633,6.88,26
2634,2634,8.07,29
2635,2635,9.34,33
2636,2636,12.96,44
2637,2637,8.17,30
2638,2638,15.32,51
2639,2639,8.40,30
2640,2640,6.69,25
2641,2641,1.33,9
2642,2642,8.77,31
2643,2643,11.61,40
2644,2644,9.06,32
2645,2645,7.61,28
2646,2646,15.15,50
2647,2647,9.81,34
2648,2648,7.69,28
2649,2649,6.28,24
2650,2650,6.60,25
2651,2651,5.13,20
2652,2652,11.39,39
2653,2653,5.26,21
2654,2654,9.75,34
2655,2655,10.41,36
2656,2656,9.82,34
2657,2657,12.89,44
2658,2658,6.36,24
2659,2659,9.17,32
2660,2660,13.09,44
2661,2661,10.71,37
2662,2662,8.73,31
2663,2663,10.09,35
2664,2664,13.54,46
2665,2665,8.54,31
2666,2666,8.07,29
2667,2667,14.94,50
2668,2668,6.11,23
2669,2669,7.94,29
2670,2670,10.49,36
2671,2671,12.23,42
2672,2672,7.40,27
2673,2673,6.50,24
2674,2674,10.67,37
2675,2675,11.13,38
2676,2676,10.60,37
2677,2677,10.27,36
2678,2678,11.35,39
2679,2679,2.10,11
2680,2680,14.09,47
2681,2681,9.11,32
2682,2682,8.08,29
2683,2683,9.21,33
2684,2684,10.25,36
2685,2685,2.55,13
2686,2686,9.80,34
2687,2687,11.34,39
2688,2688,14.27,48
2689,2689,3.43,15
2690,2690,11.90,41
2691,2691,7.68,28
2692,2692,12.71,43
2693,2693,3.55,16
2694,2694,10.76,37
2695,2695,8.69,31
2696,2696,4.56,19
2697,2697,13.16,44
2698,2698,4.88,20
2699,2699,3.13,14
2700,2700,4.32,18
2701,2701,3.70,16
2702,2702,6.55,25
2703,2703,10.89,38
2704,2704,10.48,36
2705,2705,13.41,45
2706,2706,5.79,22
2707,2707,15.87,53
2708,2708,15.23,51
2709,2709,10.19,36
2710,2710,5.28,21
2711,2711,2.19,12
2712,2712,2.54,13
2713,2713,7.76,28
2714,2714,1.81,10
2715,2715,5.69,22
2716,2716,11.10,38
2717,2717,3.86,17
2718,2718,3.65,16
2719,2719,4.75,19
2720,2720,4.27,18
2721,2721,8.74,31
2722,2722,12.84,44
2723,2723,4.92,20
2724,2724,7.74,28
2725,2725,4.96,20
2726,2726,8.34,30
2727,2727,8.99,32
2728,2728,9.21,33
2729,2729,10.74,37
2730,2730,13.43,45
2731,2731,3.54,16
2732,2732,9.20,33
2733,2733,1.49,9
2734,2734,4.31,18
2735,2735,12.10,41
2736,2736,1.03,8
2737,2737,13.79,46
2738,2738,9.29,33
2739,2739,2.10,11
2740,2740,4.01,17
2741,2741,3.02,14
2742,2742,11.71,40
2743,2743,13.97,47
2744,2744,10.05,35
2745,2745,11.33,39
2746,2746,4.85,20
2747,2747,8.96,32
2748,2748,12.14,41
2749,2749,3.67,16
2750,2750,14.09,47
2751,2751,8.33,30
2752,2752,6.18,24
2753,2753,5.20,21
2754,2754,11.49,39
2755,2755,9.71,34
2756,2756,2.48,12
2757,2757,5.07,20
2758,2758,10.64,37
2759,2759,4.55,19
2760,2760,6.57,25
2761,2761,10.27,36
2762,2762,2.39,12
2763,2763,18.96,62
2764,2764,7.15,26
2765,2765,12.28,42
2766,2766,7.96,29
2767,2767,12.89,44
2768,2768,7.02,26
2769,2769,9.62,34
2770,2770,4.99,20
2771,2771,1.55,10
2772,2772,5.42,21
2773,2773,8.79,31
2774,2774,1.25,9
2775,2775,9.95,35
2776,2776,7.13,26
2777,2777,7.16,26
2778,2778,5.57,22
2779,2779,8.58,31
2780,2780,12.23,42
2781,2781,15.66,52
2782,2782,9.53,34
2783,2783,1.58,10
2784,2784,6.75,25
2785,2785,6.56,25
2786,2786,4.23,18
2787,2787,8.07,29
2788,2788,6.35,24
2789,2789,8.55,31
2790,2790,11.34,39
2791,2791,3.82,16
2792,2792,9.44,33
2793,2793,4.75,19
2794,2794,3.66,16
2795,2795,13.04,44
2796,2796,6.81,25
2797,2797,13.64,46
2798,2798,4.76,19
2799,2799,7.15,26
2800,2800,7.02,26
2801,2801,12.07,41
2802,2802,14.79,49
2803,2803,1.71,10
2804,2804,5.43,21
2805,2805,7.63,28
2806,2806,14.15,47
2807,2807,7.07,26
2808,2808,8.78,31
2809,2809,10.94,38
2810,2810,5.50,21
2811,2811,15.20,51
2812,2812,4.78,19
2813,2813,6.06,23
2814,2814,10.42,36
2815,2815,8.75,31
2816,2816,7.21,27
2817,2817,6.05,23
2818,2818,0.73,7
2819,2819,5.77,22
2820,2820,5.34,21
2821,2821,13.65,46
2822,2822,6.16,23
2823,2823,6.63,25
2824,2824,6.63,25
2825,2825,4.26,18
2826,2826,0.86,8
2827,2827,5.58,22
2828,2828,5.94,23
2829,2829,2.46,12
2830,2830,12.59,43
2831,2831,7.52,28
2832,2832,3.08,14
2833,2833,4.48,18
2834,2834,8.03,29
2835,2835,10.34,36
2836,2836,3.03,14
2837,2837,10.70,37
2838,2838,5.99,23
2839,2839,8.86,32
2840,2840,5.41,21
2841,2841,2.25,12
2842,2842,1.58,10
2843,2843,12.69,43
2844,2844,8.53,31
2845,2845,8.10,29
2846,2846,9.93,35
2847,2847,11.59,40
2848,2848,7.97,29
2849,2849,6.85,26
2850,2850,4.57,19
2851,2851,2.67,13
2852,2852,8.51,31
2853,2853,11.40,39
2854,2854,0.91,8
2855,2855,12.31,42
2856,2856,2.66,13
2857,2857,17.61,58
2858,2858,12.58,43
2859,2859,10.12,35
2860,2860,13.85,47
2861,2861,5.04,20
2862,2862,16.62,55
2863,2863,5.33,21
2864,2864,7.52,28
2865,2865,6.50,24
2866,2866,6.75,25
2867,2867,13.18,45
2868,2868,8.04,29
2869,2869,9.19,33
2870,2870,2.35,12
2871,2871,8.06,29
2872,2872,4.75,19
2873,2873,5.43,21
2874,2874,1.67,10
2875,2875,12.36,42
2876,2876,10.00,35
2877,2877,6.73,25
2878,2878,8.29,30
2879,2879,3.65,16
2880,2880,12.70,43
2881,2881,3.15,14
2882,2882,13.37,45
2883,2883,12.96,44
2884,2884,7.64,28
2885,2885,8.62,31
2886,2886,9.60,34
2887,2887,9.77,34
2888,2888,3.79,16
2889,2889,5.70,22
2890,2890,2.84,14
2891,2891,12.52,43
2892,2892,9.15,32
2893,2893,10.25,36
2894,2894,1.25,9
2895,2895,3.13,14
2896,2896,8.94,32
2897,2897,6.31,24
2898,2898,9.67,34
2899,2899,0.52,7
2900,2900,11.55,40
2901,2901,15.38,51
2902,2902,3.19,15
2903,2903,1.66,10
2904,2904,5.03,20
2905,2905,5.32,21
2906,2906,5.94,23
2907,2907,10.49,36
2908,2908,14.76,49
2909,2909,9.15,32
2910,2910,13.22,45
2911,2911,4.29,18
2912,2912,7.31,27
2913,2913,7.70,28
2914,2914,3.71,16
2915,2915,5.11,20
2916,2916,11.49,39
2917,2917,6.17,24
2918,2918,8.01,29
2919,2919,15.56,52
2920,2920,4.07,17
2921,2921,3.58,16
2922,2922,1.67,10
2923,2923,8.75,31
2924,2924,2.20,12
2925,2925,12.59,43
2926,2926,5.51,22
2927,2927,11.85,41
2928,2928,6.39,24
2929,2929,5.40,21
2930,2930,3.08,14
2931,2931,6.48,24
2932,2932,0.87,8
2933,2933,6.97,26
2934,2934,13.94,47
2935,2935,5.70,22
2936,2936,7.25,27
2937,2937,16.39,54
2938,2938,3.75,16
2939,2939,10.72,37
2940,2940,7.06,26
2941,2941,5.57,22
2942,2942,15.82,52
2943,2943,3.04,14
2944,2944,13.22,45
2945,2945,13.51,46
2946,2946,7.36,27
2947,2947,11.81,40
2948,2948,3.98,17
2949,2949,11.59,40
2950,2950,14.05,47
2951,2951,7.20,27
2952,2952,1.68,10
2953,2953,6.55,25
2954,2954,9.50,34
2955,2955,7.53,28
2956,2956,4.87,20
2957,2957,7.30,27
2958,2958,9.40,33
2959,2959,13.50,46
2960,2960,11.90,41
2961,2961,11.46,39
2962,2962,12.62,43
2963,2963,1.14,8
2964,2964,12.95,44
2965,2965,13.84,47
2966,2966,5.30,21
2967,2967,9.23,33
2968,2968,6.19,24
2969,2969,3.74,16
2970,2970,14.19,48
2971,2971,1.61,10
2972,2972,3.37,15
2973,2973,10.93,38
2974,2974,10.44,36
2975,2975,11.50,40
2976,2976,10.10,35
2977,2977,16.26,54
2978,2978,7.97,29
2979,2979,13.87,47
2980,2980,7.80,28
2981,2981,5.43,21
2982,2982,11.50,39
2983,2983,8.57,31
2984,2984,8.57,31
2985,2985,8.22,30
2986,2986,7.31,27
2987,2987,11.39,39
2988,2988,9.63,34
2989,2989,5.08,20
2990,2990,1.40,9
2991,2991,10.43,36
2992,2992,12.62,43
2993,2993,8.95,32
2994,2994,4.42,18
2995,2995,7.65,28
2996,2996,5.48,21
2997,2997,6.83,25
2998,2998,0.72,7
2999,2999,16.28,54
3000,3000,4.04,17
3001,3001,8.74,31
3002,3002,11.25,39
3003,3003,12.97,44
3004,3004,11.35,39
3005,3005,9.21,33
3006,3006,8.83,31
3007,3007,8.28,30
3008,3008,6.75,25
3009,3009,12.13,41
3010,3010,6.23,24
3011,3011,1.64,10
3012,3012,8.09,29
3013,3013,13.49,45
3014,3014,6.98,26
3015,3015,15.41,51
3016,3016,7.51,28
3017,3017,6.47,24
3018,3018,17.89,59
3019,3019,11.12,38
3020,3020,6.70,25
3021,3021,8.08,29
3022,3022,6.36,24
3023,3023,10.96,38
3024,3024,7.84,29
3025,3025,8.28,30
3026,3026,7.17,27
3027,3027,4.80,19
3028,3028,7.88,29
3029,3029,6.40,24
3030,3030,3.19,15
3031,3031,6.15,23
3032,3032,12.35,42
3033,3033,8.03,29
3034,3034,13.30,45
3035,3035,12.02,41
3036,3036,12.60,43
3037,3037,3.96,17
3038,3038,11.42,39
3039,3039,8.75,31
3040,3040,7.76,28
3041,3041,14.05,47
3042,3042,6.80,25
3043,3043,9.62,34
3044,3044,12.80,43
3045,3045,10.84,38
3046,3046,7.86,29
3047,3047,10.02,35
3048,3048,14.11,47
3049,3049,12.22,42
3050,3050,7.96,29
3051,3051,15.68,52
3052,3052,14.04,47
3053,3053,4.79,19
3054,3054,7.88,29
3055,3055,6.86,26
3056,3056,11.85,41
3057,3057,9.82,34
3058,3058,3.23,15
3059,3059,2.13,11
3060,3060,6.14,23
3061,3061,11.91,41
3062,3062,6.23,24
3063,3063,10.95,38
3064,3064,11.10,38
3065,3065,6.45,24
3066,3066,4.84,20
3067,3067,2.67,13
3068,3068,2.73,13
3069,3069,8.35,30
3070,3070,10.34,36
3071,3071,5.04,20
3072,3072,1.91,11
3073,3073,2.02,11
3074,3074,10.24,36
3075,3075,8.22,30
3076,3076,4.65,19
3077,3077,4.82,19
3078,3078,11.30,39
3079,3079,8.15,29
3080,3080,13.27,45
3081,3081,15.49,51
3082,3082,9.40,33
3083,3083,12.49,42
3084,3084,5.57,22
3085,3085,7.48,27
3086,3086,7.26,27
3087,3087,7.77,28
3088,3088,0.62,7
3089,3089,4.36,18
3090,3090,2.51,13
3091,3091,9.37,33
3092,3092,15.49,51
3093,3093,8.76,31
3094,3094,16.50,55
3095,3095,8.00,29
3096,3096,11.18,39
3097,3097,5.30,21
3098,3098,3.11,14
3099,3099,5.37,21
3100,3100,4.30,18
3101,3101,13.81,46
3102,3102,12.39,42
3103,3103,3.23,15
3104,3104,0.45,6
3105,3105,2.65,13
3106,3106,16.29,54
3107,3107,2.23,12
3108,3108,3.46,15
3109,3109,4.14,17
3110,3110,9.90,35
3111,3111,6.68,25
3112,3112,5.42,21
3113,3113,11.20,39
3114,3114,1.93,11
3115,3115,7.77,28
3116,3116,6.28,24
3117,3117,8.36,30
3118,3118,5.59,22
3119,3119,5.66,22
3120,3120,12.09,41
3121,3121,14.46,48
3122,3122,11.13,38
3123,3123,3.90,17
3124,3124,8.85,32
3125,3125,14.24,48
3126,3126,8.15,29
3127,3127,17.93,59
3128,3128,4.37,18
3129,3129,6.24,24
3130,3130,7.62,28
3131,3131,15.91,53
3132,3132,7.80,28
3133,3133,6.38,24
3134,3134,5.70,22
3135,3135,4.77,19
3136,3136,6.94,26
3137,3137,7.69,28
3138,3138,6.13,23
3139,3139,12.16,41
3140,3140,5.07,20
3141,3141,10.31,36
3142,3142,11.30,39
3143,3143,4.20,18
3144,3144,9.46,33
3145,3145,7.99,29
3146,3146,4.12,17
3147,3147,8.30,30
3148,3148,6.89,26
3149,3149,10.04,35
3150,3150,7.25,27
3151,3151,4.92,20
3152,3152,12.51,43
3153,3153,2.98,14
3154,3154,6.79,25
3155,3155,13.22,45
3156,3156,5.12,20
3157,3157,8.48,30
3158,3158,3.55,16
3159,3159,6.11,23
3160,3160,1.00,8
3161,3161,13.09,44
3162,3162,9.15,32
3163,3163,6.85,26
3164,3164,11.85,41
3165,3165,4.22,18
3166,3166,11.63,40
3167,3167,7.79,28
3168,3168,11.44,39
3169,3169,9.98,35
3170,3170,9.42,33
3171,3171,9.52,34
3172,3172,14.62,49
3173,3173,14.36,48
3174,3174,13.17,45
3175,3175,4.64,19
3176,3176,6.51,25
3177,3177,6.89,26
3178,3178,8.01,29
3179,3179,2.46,12
3180,3180,8.41,30
3181,3181,7.39,27
3182,3182,5.04,20
3183,3183,7.30,27
3184,3184,9.53,34
3185,3185,10.48,36
3186,3186,11.91,41
3187,3187,17.42,57
3188,3188,12.61,43
3189,3189,7.04,26
3190,3190,4.71,19
3191,3191,4.41,18
3192,3192,8.86,32
3193,3193,5.17,21
3194,3194,6.21,24
3195,3195,7.18,27
3196,3196,3.59,16
3197,3197,14.33,48
3198,3198,7.46,27
3199,3199,11.78,40
3200,3200,4.77,19
3201,3201,4.19,18
3202,3202,6.17,24
3203,3203,12.22,42
3204,3204,6.81,25
3205,3205,10.51,37
3206,3206,9.45,33
3207,3207,6.30,24
3208,3208,2.66,13
3209,3209,7.62,28
3210,3210,6.11,23
3211,3211,7.09,26
3212,3212,2.07,11
3213,3213,10.68,37
3214,3214,12.93,44
3215,3215,8.11,29
3216,3216,6.31,24
3217,3217,4.11,17
3218,3218,3.27,15
3219,3219,6.73,25
3220,3220,4.62,19
3221,3221,2.88,14
3222,3222,8.38,30
3223,3223,10.36,36
3224,3224,13.41,45
3225,3225,5.95,23
3226,3226,6.35,24
3227,3227,1.82,10
3228,3228,7.00,26
3229,3229,10.55,37
3230,3230,9.86,35
3231,3231,1.04,8
3232,3232,10.00,35
3233,3233,6.29,24
3234,3234,8.48,30
3235,3235,11.17,38
3236,3236,13.32,45
3237,3237,4.54,19
3238,3238,7.41,27
3239,3239,3.11,14
3240,3240,4.60,19
3241,3241,4.29,18
3242,3242,6.01,23
3243,3243,2.79,13
3244,3244,7.10,26
3245,3245,9.55,34
3246,3246,3.43,15
3247,3247,5.24,21
3248,3248,9.64,34
3249,3249,3.02,14
3250,3250,14.38,48
3251,3251,5.51,22
3252,3252,12.32,42
3253,3253,4.98,20
3254,3254,2.81,13
3255,3255,4.40,18
3256,3256,13.85,47
3257,3257,0.95,8
3258,3258,5.56,22
3259,3259,13.56,46
3260,3260,11.35,39
3261,3261,15.75,52
3262,3262,4.64,19
3263,3263,13.27,45
3264,3264,7.83,29
3265,3265,5.53,22
3266,3266,15.06,50
3267,3267,8.43,30
3268,3268,1.89,11
3269,3269,11.31,39
3270,3270,10.00,35
3271,3271,5.88,23
3272,3272,10.54,37
3273,3273,5.60,22
3274,3274,8.10,29
3275,3275,10.82,37
3276,3276,7.80,28
3277,3277,10.09,35
3278,3278,12.06,41
3279,3279,7.44,27
3280,3280,14.12,47
3281,3281,11.34,39
3282,3282,5.73,22
3283,3283,7.61,28
3284,3284,10.44,36
3285,3285,0.45,6
3286,3286,10.19,36
3287,3287,9.56,34
3288,3288,9.13,32
3289,3289,11.28,39
3290,3290,15.01,50
3291,3291,7.70,28
3292,3292,4.37,18
3293,3293,13.63,46
3294,3294,12.69,43
3295,3295,10.65,37
3296,3296,10.92,38
3297,3297,10.91,38
3298,3298,4.68,19
3299,3299,7.62,28
3300,3300,3.82,16
3301,3301,15.83,52
3302,3302,4.09,17
3303,3303,16.10,53
3304,3304,4.82,19
3305,3305,10.81,37
3306,3306,13.48,45
3307,3307,4.75,19
3308,3308,6.42,24
3309,3309,6.43,24
3310,3310,9.02,32
3311,3311,12.71,43
3312,3312,1.92,11
3313,3313,12.25,42
3314,3314,15.21,51
3315,3315,6.30,24
3316,3316,3.92,17
3317,3317,2.78,13
3318,3318,9.40,33
3319,3319,11.49,39
3320,3320,9.03,32
3321,3321,11.98,41
3322,3322,9.10,32
3323,3323,8.26,30
3324,3324,9.49,33
3325,3325,6.93,26
3326,3326,2.07,11
3327,3327,4.59,19
3328,3328,11.39,39
3329,3329,7.97,29
3330,3330,4.17,18
3331,3331,12.42,42
3332,3332,12.07,41
3333,3333,6.90,26
3334,3334,7.86,29
3335,3335,12.16,41
3336,3336,7.01,26
3337,3337,11.55,40
3338,3338,2.99,14
3339,3339,2.46,12
3340,3340,11.10,38
3341,3341,9.78,34
3342,3342,14.16,47
3343,3343,16.25,54
3344,3344,4.45,18
3345,3345,5.81,22
3346,3346,10.18,36
3347,3347,3.19,15
3348,3348,14.29,48
3349,3349,12.58,43
3350,3350,7.61,28
3351,3351,8.35,30
3352,3352,7.73,28
3353,3353,8.26,30
3354,3354,10.67,37
3355,3355,3.90,17
3356,3356,4.02,17
3357,3357,4.70,19
3358,3358,11.51,40
3359,3359,7.18,27
3360,3360,14.99,50
3361,3361,8.36,30
3362,3362,5.77,22
3363,3363,2.00,11
3364,3364,3.97,17
3365,3365,10.03,35
3366,3366,7.66,28
3367,3367,3.65,16
3368,3368,9.14,32
3369,3369,9.48,33
3370,3370,12.52,43
3371,3371,10.06,35
3372,3372,11.27,39
3373,3373,1.60,10
3374,3374,2.39,12
3375,3375,12.56,43
3376,3376,10.75,37
3377,3377,5.94,23
3378,3378,5.73,22
3379,3379,9.20,33
3380,3380,3.41,15
3381,3381,11.36,39
3382,3382,4.77,19
3383,3383,10.21,36
3384,3384,1.06,8
3385,3385,6.33,24
3386,3386,12.64,43
3387,3387,4.53,19
3388,3388,12.50,42
3389,3389,12.40,42
3390,3390,7.96,29
3391,3391,6.72,25
3392,3392,1.47,9
3393,3393,10.37,36
3394,3394,10.14,35
3395,3395,4.35,18
3396,3396,9.75,34
3397,3397,12.27,42
3398,3398,13.79,46
3399,3399,9.37,33
3400,3400,11.25,39
3401,3401,11.65,40
3402,3402,7.48,27
3403,3403,14.66,49
3404,3404,14.21,48
3405,3405,2.30,12
3406,3406,7.45,27
3407,3407,2.37,12
3408,3408,3.86,17
3409,3409,3.80,16
3410,3410,13.52,46
3411,3411,2.05,11
3412,3412,12.08,41
3413,3413,12.41,42
3414,3414,13.32,45
3415,3415,4.17,18
3416,3416,7.91,29
3417,3417,8.11,29
3418,3418,11.35,39
3419,3419,11.49,39
3420,3420,8.61,31
3421,3421,7.29,27
3422,3422,6.93,26
3423,3423,4.14,17
3424,3424,8.80,31
3425,3425,5.36,21
3426,3426,12.16,41
3427,3427,10.72,37
3428,3428,6.05,23
3429,3429,4.84,20
3430,3430,4.23,18
3431,3431,1.84,11
3432,3432,7.76,28
3433,3433,6.88,26
3434,3434,12.56,43
3435,3435,9.67,34
3436,3436,12.96,44
3437,3437,6.27,24
3438,3438,5.17,21
3439,3439,7.38,27
3440,3440,10.08,35
3441,3441,5.14,20
3442,3442,8.20,30
3443,3443,12.21,42
3444,3444,10.10,35
3445,3445,12.72,43
3446,3446,1.53,10
3447,3447,10.00,35
3448,3448,15.05,50
3449,3449,10.52,37
3450,3450,7.85,29
3451,3451,12.46,42
3452,3452,12.91,44
3453,3453,10.43,36
3454,3454,6.68,25
3455,3455,7.90,29
3456,3456,8.94,32
3457,3457,12.46,42
3458,3458,8.67,31
3459,3459,10.19,36
3460,3460,3.25,15
3461,3461,9.08,32
3462,3462,7.82,28
3463,3463,12.41,42
3464,3464,9.16,32
3465,3465,6.23,24
3466,3466,2.42,12
3467,3467,4.75,19
3468,3468,12.14,41
3469,3469,5.93,23
3470,3470,3.30,15
3471,3471,11.86,41
3472,3472,12.62,43
3473,3473,11.41,39
3474,3474,1.37,9
3475,3475,11.65,40
3476,3476,10.55,37
3477,3477,7.95,29
3478,3478,4.31,18
3479,3479,10.76,37
3480,3480,7.41,27
3481,3481,9.14,32
3482,3482,7.15,26
3483,3483,9.85,35
3484,3484,8.72,31
3485,3485,5.73,22
3486,3486,9.21,33
3487,3487,10.97,38
3488,3488,14.93,50
3489,3489,2.92,14
3490,3490,5.26,21
3491,3491,8.05,29
3492,3492,6.14,23
3493,3493,12.30,42
3494,3494,3.71,16
3495,3495,9.12,32
3496,3496,6.83,25
3497,3497,8.21,30
3498,3498,1.79,10
3499,3499,0.55,7
3500,3500,8.29,30
3501,3501,10.41,36
3502,3502,8.61,31
3503,3503,10.10,35
3504,3504,15.68,52
3505,3505,5.66,22
3506,3506,12.71,43
3507,3507,8.79,31
3508,3508,4.30,18
3509,3509,1.94,11
3510,3510,4.14,17
3511,3511,8.36,30
3512,3512,5.95,23
3513,3513,13.72,46
3514,3514,5.30,21
3515,3515,4.74,19
3516,3516,8.72,31
3517,3517,6.96,26
3518,3518,6.91,26
3519,3519,5.61,22
3520,3520,10.42,36
3521,3521,6.60,25
3522,3522,2.40,12
3523,3523,1.84,11
3524,3524,7.33,27
3525,3525,10.09,35
3526,3526,6.99,26
3527,3527,15.14,50
3528,3528,10.41,36
3529,3529,7.98,29
3530,3530,5.88,23
3531,3531,5.83,23
3532,3532,6.17,24
3533,3533,8.33,30
3534,3534,7.89,29
3535,3535,13.60,46
3536,3536,10.62,37
3537,3537,3.61,16
3538,3538,9.08,32
3539,3539,11.66,40
3540,3540,7.28,27
3541,3541,9.89,35
3542,3542,10.67,37
3543,3543,16.26,54
3544,3544,8.50,31
3545,3545,3.59,16
3546,3546,7.24,27
3547,3547,3.28,15
3548,3548,5.87,23
3549,3549,7.46,27
3550,3550,3.89,17
3551,3551,11.73,40
3552,3552,8.72,31
3553,3553,8.84,32
3554,3554,11.62,40
3555,3555,2.18,12
3556,3556,13.78,46
3557,3557,7.59,28
3558,3558,8.96,32
3559,3559,7.47,27
3560,3560,8.01,29
3561,3561,8.11,29
3562,3562,10.20,36
3563,3563,10.63,37
3564,3564,5.21,21
3565,3565,12.75,43
3566,3566,17.01,56
3567,3567,0.32,6
3568,3568,6.38,24
3569,3569,7.92,29
3570,3570,7.75,28
3571,3571,6.95,26
3572,3572,12.47,42
3573,3573,12.81,43
3574,3574,4.97,20
3575,3575,2.81,13
3576,3576,7.01,26
3577,3577,6.73,25
3578,3578,4.07,17
3579,3579,5.96,23
3580,3580,7.99,29
3581,3581,5.01,20
3582,3582,6.15,23
3583,3583,11.36,39
3584,3584,12.28,42
3585,3585,12.92,44
3586,3586,2.60,13
3587,3587,7.07,26
3588,3588,4.96,20
3589,3589,13.26,45
3590,3590,3.44,15
3591,3591,8.50,30
3592,3592,14.06,47
3593,3593,11.62,40
3594,3594,11.41,39
3595,3595,0.14,5
3596,3596,1.35,9
3597,3597,15.17,51
3598,3598,6.47,24
3599,3599,9.38,33
3600,3600,6.56,25
3601,3601,4.63,19
3602,3602,6.81,25
3603,3603,5.84,23
3604,3604,4.50,19
3605,3605,6.04,23
3606,3606,6.61,25
3607,3607,6.16,23
3608,3608,2.62,13
3609,3609,12.08,41
3610,3610,1.46,9
3611,3611,9.38,33
3612,3612,12.87,44
3613,3613,8.10,29
3614,3614,7.41,27
3615,3615,12.09,41
3616,3616,4.65,19
3617,3617,11.52,40
3618,3618,12.70,43
3619,3619,7.69,28
3620,3620,8.55,31
3621,3621,12.01,41
3622,3622,7.79,28
3623,3623,6.16,23
3624,3624,11.98,41
3625,3625,12.17,42
3626,3626,2.94,14
3627,3627,10.79,37
3628,3628,6.91,26
3629,3629,10.30,36
3630,3630,4.23,18
3631,3631,12.13,41
3632,3632,4.48,18
3633,3633,4.86,20
3634,3634,5.13,20
3635,3635,9.36,33
3636,3636,13.28,45
3637,3637,2.17,12
3638,3638,8.65,31
3639,3639,8.60,31
3640,3640,4.43,18
3641,3641,15.81,52
3642,3642,4.99,20
3643,3643,18.11,59
3644,3644,4.96,20
3645,3645,8.09,29
3646,3646,7.45,27
3647,3647,9.30,33
3648,3648,14.49,48
3649,3649,10.42,36
3650,3650,7.82,28
3651,3651,4.91,20
3652,3652,10.30,36
3653,3653,10.80,37
3654,3654,12.38,42
3655,3655,5.90,23
3656,3656,8.99,32
3657,3657,2.19,12
