menu_item_id,restaurant_id,item_name,price,stock_qty,version
1234,164,Sua Chua,80000.0,95,0
1235,107,Banh Trang Tron,135000.0,98,0
1236,69,Tiramisu Cake,65000.0,34,0
1237,76,Hu Tieu,130000.0,79,0
1238,51,Sua Chua,80000.0,36,0
1239,34,Bun Cha,60000.0,32,0
1240,162,Com Tam Suon Nuong,105000.0,95,0
1241,172,Banh Mi Dac Biet,50000.0,52,0
1242,163,Mi Cay,70000.0,69,0
1243,66,Trai Cay Tuoi,145000.0,83,0
1244,160,Banh Moouse,130000.0,85,0
1245,184,Banh Moouse,45000.0,48,0
1246,165,Sua Chua,50000.0,85,0
1247,43,Goi Cuon,140000.0,23,0
1248,152,Ca Phe Sua Da,85000.0,23,0
1249,58,Goi Cuon,110000.0,30,0
1250,186,Pho Bo,80000.0,22,0
1251,22,Tra Sua Tran Chau,80000.0,69,0
1252,92,Pho Bo,140000.0,55,0
1253,185,Banh Moouse,70000.0,24,0
1254,90,Sua Chua,110000.0,27,0
1255,162,Bun Cha,125000.0,41,0
1256,19,Banh Mi Dac Biet,100000.0,57,0
1257,8,Pho Bo,40000.0,24,0
1258,14,Trai Cay Tuoi,100000.0,38,0
1259,170,Mi Cay,85000.0,61,0
1260,117,Banh Moouse,90000.0,30,0
1261,181,Banh Moouse,140000.0,25,0
1262,69,Hu Tieu,45000.0,41,0
1263,197,Trai Cay Tuoi,105000.0,75,0
1264,124,Banh Moouse,70000.0,57,0
1265,129,Sam Bo Luong,40000.0,23,0
1266,185,Banh Mi Dac Biet,45000.0,88,0
1267,3,Sam Bo Luong,120000.0,46,0
1268,144,Banh Mi Dac Biet,145000.0,76,0
1269,198,Ga Ran,45000.0,58,0
1270,99,Sam Bo Luong,50000.0,69,0
1271,54,Trai Cay Tuoi,75000.0,80,0
1272,73,Banh Moouse,65000.0,59,0
1273,179,Tiramisu Cake,60000.0,94,0
1274,26,Com Tam Suon Nuong,60000.0,82,0
1275,77,Trai Cay Tuoi,140000.0,92,0
1276,71,Mi Cay,140000.0,23,0
1277,144,Che Thap Cam,95000.0,29,0
1278,14,Bun Cha,35000.0,81,0
1279,98,Trai Cay Tuoi,120000.0,28,0
1280,61,Che Thap Cam,110000.0,35,0
1281,48,Sua Chua,140000.0,97,0
1282,122,Che Thap Cam,85000.0,22,0
1283,68,Tiramisu Cake,140000.0,43,0
1284,73,Bun Cha,120000.0,81,0
1285,153,Ga Ran,70000.0,38,0
1286,37,Mi Cay,90000.0,35,0
1287,12,Pho Bo,80000.0,20,0
1288,124,Banh Mi Dac Biet,110000.0,68,0
1289,125,Hu Tieu,145000.0,37,0
1290,31,Goi Cuon,125000.0,57,0
1291,27,Goi Cuon,65000.0,65,0
1292,55,Tiramisu Cake,85000.0,47,0
1293,147,Che Thap Cam,55000.0,73,0
1294,73,Ca Phe Sua Da,65000.0,29,0
1295,66,Tra Sua Tran Chau,50000.0,27,0
1296,106,Tiramisu Cake,75000.0,20,0
1297,157,Banh Trang Tron,125000.0,29,0
1298,84,Sua Chua,135000.0,32,0
1299,80,Com Tam Suon Nuong,40000.0,95,0
1300,87,Banh Moouse,50000.0,21,0
1301,179,Hu Tieu,150000.0,75,0
1302,159,Ca Phe Sua Da,125000.0,68,0
1303,182,Tra Sua Tran Chau,150000.0,86,0
1304,172,Com Tam Suon Nuong,60000.0,37,0
1305,46,Banh Trang Tron,100000.0,78,0
1306,181,Banh Moouse,65000.0,93,0
1307,117,Che Thap Cam,45000.0,43,0
1308,172,Ca Phe Sua Da,35000.0,39,0
1309,149,Tra Sua Tran Chau,60000.0,64,0
1310,180,Ca Phe Sua Da,125000.0,44,0
1311,173,Pizza Hai San,80000.0,40,0
1312,197,Che Thap Cam,90000.0,93,0
1313,18,Sam Bo Luong,145000.0,43,0
1314,78,Tiramisu Cake,115000.0,85,0
1315,22,Ca Phe Sua Da,130000.0,40,0
1316,146,Che Thap Cam,140000.0,57,0
1317,141,Ga Ran,90000.0,26,0
1318,59,Sam Bo Luong,30000.0,25,0
1319,18,Sua Chua,40000.0,38,0
1320,106,Sua Chua,30000.0,46,0
1321,54,Banh Moouse,35000.0,56,0
1322,4,Bun Cha,30000.0,44,0
1323,169,Bun Cha,145000.0,27,0
1324,5,Bun Cha,30000.0,31,0
1325,190,Ca Phe Sua Da,145000.0,64,0
1326,137,Trai Cay Tuoi,75000.0,95,0
1327,115,Sua Chua,85000.0,35,0
1328,69,Hu Tieu,50000.0,45,0
1329,190,Sam Bo Luong,90000.0,74,0
1330,138,Pho Bo,110000.0,22,0
1331,24,Pizza Hai San,85000.0,55,0
1332,10,Bun Cha,135000.0,93,0
1333,30,Com Tam Suon Nuong,35000.0,67,0
1334,25,Hu Tieu,90000.0,82,0
1335,66,Ca Phe Sua Da,65000.0,67,0
1336,20,Bun Cha,140000.0,31,0
1337,166,Goi Cuon,85000.0,53,0
1338,5,Sua Chua,110000.0,70,0
1339,73,Banh Moouse,50000.0,33,0
1340,132,Com Tam Suon Nuong,85000.0,22,0
1341,199,Com Tam Suon Nuong,120000.0,25,0
1342,127,Pizza Hai San,125000.0,38,0
1343,92,Banh Mi Dac Biet,75000.0,27,0
1344,170,Trai Cay Tuoi,45000.0,54,0
1345,153,Com Tam Suon Nuong,75000.0,27,0
1346,87,Com Tam Suon Nuong,115000.0,34,0
1347,134,Goi Cuon,50000.0,28,0
1348,167,Sua Chua,45000.0,48,0
1349,189,Banh Trang Tron,140000.0,86,0
1350,63,Banh Trang Tron,55000.0,30,0
1351,141,Hu Tieu,80000.0,46,0
1352,140,Pho Bo,40000.0,39,0
1353,28,Banh Moouse,130000.0,34,0
1354,198,Com Tam Suon Nuong,70000.0,93,0
1355,59,Ga Ran,70000.0,28,0
1356,184,Pizza Hai San,135000.0,77,0
1357,62,Pizza Hai San,100000.0,92,0
1358,190,Mi Cay,60000.0,48,0
1359,57,Che Thap Cam,140000.0,32,0
1360,93,Pho Bo,80000.0,54,0
1361,75,Ca Phe Sua Da,140000.0,94,0
1362,125,Pho Bo,95000.0,26,0
1363,86,Banh Mi Dac Biet,130000.0,86,0
1364,114,Che Thap Cam,30000.0,98,0
1365,84,Mi Cay,140000.0,82,0
1366,182,Tra Sua Tran Chau,40000.0,46,0
1367,195,Tra Sua Tran Chau,95000.0,70,0
1368,41,Trai Cay Tuoi,100000.0,22,0
1369,42,Pho Bo,105000.0,82,0
1370,89,Ga Ran,125000.0,94,0
1371,25,Banh Trang Tron,135000.0,45,0
1372,1,Pho Bo,145000.0,84,0
1373,4,Sam Bo Luong,140000.0,25,0
1374,14,Pho Bo,35000.0,61,0
1375,120,Ga Ran,75000.0,36,0
1376,4,Mi Cay,75000.0,45,0
1377,4,Hu Tieu,125000.0,50,0
1378,13,Ga Ran,55000.0,46,0
1379,1,Che Thap Cam,85000.0,53,0
1380,146,Banh Moouse,105000.0,37,0
1381,138,Pizza Hai San,85000.0,55,0
1382,87,Pho Bo,120000.0,50,0
1383,172,Ca Phe Sua Da,105000.0,44,0
1384,67,Pizza Hai San,115000.0,46,0
1385,7,Che Thap Cam,85000.0,51,0
1386,173,Ca Phe Sua Da,145000.0,44,0
1387,186,Pho Bo,75000.0,51,0
1388,79,Banh Trang Tron,35000.0,26,0
1389,138,Trai Cay Tuoi,90000.0,32,0
1390,183,Banh Trang Tron,65000.0,63,0
1391,27,Sam Bo Luong,60000.0,85,0
1392,17,Banh Trang Tron,140000.0,44,0
1393,157,Goi Cuon,150000.0,88,0
1394,37,Pizza Hai San,115000.0,93,0
1395,16,Banh Trang Tron,105000.0,91,0
1396,166,Sam Bo Luong,135000.0,55,0
1397,39,Bun Cha,95000.0,23,0
1398,137,Mi Cay,100000.0,89,0
1399,89,Hu Tieu,150000.0,80,0
1400,74,Tiramisu Cake,90000.0,76,0
1401,27,Banh Moouse,60000.0,38,0
1402,50,Che Thap Cam,90000.0,21,0
1403,118,Tiramisu Cake,125000.0,31,0
1404,75,Tra Sua Tran Chau,110000.0,64,0
1405,119,Goi Cuon,75000.0,96,0
1406,49,Com Tam Suon Nuong,85000.0,20,0
1407,193,Banh Moouse,30000.0,99,0
1408,90,Che Thap Cam,105000.0,35,0
1409,84,Mi Cay,115000.0,64,0
1410,15,Trai Cay Tuoi,150000.0,72,0
1411,169,Hu Tieu,125000.0,22,0
1412,8,Pho Bo,55000.0,72,0
1413,52,Trai Cay Tuoi,105000.0,47,0
1414,67,Sua Chua,75000.0,20,0
1415,176,Pizza Hai San,105000.0,50,0
1416,158,Ga Ran,50000.0,35,0
1417,70,Ga Ran,150000.0,42,0
1418,96,Banh Moouse,100000.0,90,0
1419,101,Sua Chua,50000.0,49,0
1420,187,Bun Cha,65000.0,53,0
1421,67,Bun Cha,145000.0,58,0
1422,52,Mi Cay,35000.0,60,0
1423,42,Tiramisu Cake,70000.0,31,0
1424,169,Tra Sua Tran Chau,90000.0,65,0
1425,99,Hu Tieu,65000.0,73,0
1426,89,Banh Mi Dac Biet,90000.0,62,0
1427,102,Tiramisu Cake,35000.0,22,0
1428,63,Ga Ran,135000.0,74,0
1429,95,Ca Phe Sua Da,35000.0,98,0
1430,23,Banh Mi Dac Biet,115000.0,66,0
1431,83,Sam Bo Luong,140000.0,48,0
1432,143,Banh Mi Dac Biet,100000.0,81,0
1433,160,Ga Ran,45000.0,64,0
1434,151,Banh Mi Dac Biet,40000.0,58,0
1435,16,Pizza Hai San,125000.0,57,0
1436,97,Pizza Hai San,125000.0,42,0
1437,142,Com Tam Suon Nuong,135000.0,45,0
1438,17,Ga Ran,95000.0,89,0
1439,22,Sam Bo Luong,70000.0,25,0
1440,165,Tiramisu Cake,65000.0,87,0
1441,153,Sua Chua,30000.0,83,0
1442,109,Banh Trang Tron,60000.0,65,0
1443,70,Sua Chua,110000.0,92,0
1444,172,Bun Cha,30000.0,75,0
1445,26,Tiramisu Cake,130000.0,94,0
1446,52,Tiramisu Cake,45000.0,52,0
1447,136,Ca Phe Sua Da,110000.0,77,0
1448,174,Trai Cay Tuoi,30000.0,71,0
1449,105,Banh Trang Tron,150000.0,87,0
1450,167,Che Thap Cam,65000.0,86,0
1451,69,Tra Sua Tran Chau,115000.0,86,0
1452,12,Hu Tieu,145000.0,47,0
1453,48,Banh Trang Tron,120000.0,90,0
1454,94,Banh Mi Dac Biet,95000.0,25,0
1455,21,Goi Cuon,30000.0,33,0
1456,70,Bun Cha,85000.0,37,0
1457,190,Goi Cuon,50000.0,32,0
1458,194,Pizza Hai San,70000.0,62,0
1459,113,Goi Cuon,140000.0,24,0
1460,37,Hu Tieu,35000.0,27,0
1461,43,Che Thap Cam,60000.0,20,0
1462,19,Goi Cuon,130000.0,58,0
1463,25,Bun Cha,140000.0,87,0
1464,25,Sam Bo Luong,40000.0,68,0
1465,114,Banh Mi Dac Biet,95000.0,65,0
1466,17,Sam Bo Luong,70000.0,30,0
1467,174,Ca Phe Sua Da,145000.0,72,0
1468,83,Sua Chua,75000.0,35,0
1469,89,Banh Mi Dac Biet,110000.0,48,0
1470,85,Tiramisu Cake,135000.0,60,0
1471,64,Trai Cay Tuoi,40000.0,22,0
1472,12,Trai Cay Tuoi,35000.0,58,0
1473,58,Pizza Hai San,35000.0,46,0
1474,40,Banh Moouse,150000.0,72,0
1475,151,Ga Ran,95000.0,90,0
1476,43,Tiramisu Cake,90000.0,43,0
1477,108,Bun Cha,60000.0,35,0
1478,114,Goi Cuon,135000.0,83,0
1479,85,Banh Moouse,35000.0,31,0
1480,178,Sua Chua,100000.0,89,0
1481,49,Banh Moouse,110000.0,59,0
1482,171,Bun Cha,140000.0,65,0
1483,194,Goi Cuon,85000.0,49,0
1484,80,Hu Tieu,130000.0,87,0
1485,33,Pizza Hai San,145000.0,97,0
1486,13,Sua Chua,30000.0,35,0
1487,189,Com Tam Suon Nuong,75000.0,56,0
1488,47,Hu Tieu,50000.0,55,0
1489,125,Tiramisu Cake,80000.0,30,0
1490,15,Trai Cay Tuoi,40000.0,93,0
1491,81,Com Tam Suon Nuong,100000.0,97,0
1492,79,Pizza Hai San,115000.0,27,0
1493,108,Bun Cha,135000.0,44,0
1494,154,Banh Mi Dac Biet,130000.0,48,0
1495,156,Che Thap Cam,120000.0,21,0
1496,56,Ca Phe Sua Da,145000.0,22,0
1497,24,Banh Trang Tron,95000.0,40,0
1498,135,Bun Cha,100000.0,64,0
1499,192,Pho Bo,80000.0,94,0
1500,82,Com Tam Suon Nuong,140000.0,91,0
