order_id,customer_id,driver_id,total_price,payment_method,status,version
2583,457,,500000.0,ONLINE_PAYMENT,PENDING,0
2584,1407,,480000.0,CASH,CANCELLED,0
2585,974,23,520000.0,QR_CODE,CONFIRMED,0
2586,1349,8,50000.0,ONLINE_PAYMENT,DELIVERING,0
2587,1680,22,550000.0,CASH,DELIVERED,0
2588,887,,40000.0,QR_CODE,CANCELLED,0
2589,1896,,940000.0,ONLINE_PAYMENT,CANCELLED,0
2590,1054,129,470000.0,ONLINE_PAYMENT,CONFIRMED,0
2591,512,54,195000.0,ONLINE_PAYMENT,DELIVERING,0
2592,1385,218,90000.0,CASH,DELIVERING,0
2593,1501,,185000.0,CASH,CANCELLED,0
2594,849,182,295000.0,ONLINE_PAYMENT,DELIVERED,0
2595,476,,135000.0,QR_CODE,CANCELLED,0
2596,1763,7,285000.0,ONLINE_PAYMENT,DELIVERED,0
2597,1236,109,170000.0,CASH,DELIVERING,0
2598,346,62,225000.0,ONLINE_PAYMENT,DELIVERING,0
2599,1451,,105000.0,ONLINE_PAYMENT,CANCELLED,0
2600,1412,34,395000.0,QR_CODE,DELIVERING,0
2601,306,105,650000.0,QR_CODE,DELIVERING,0
2602,428,34,430000.0,QR_CODE,DELIVERED,0
2603,1162,221,470000.0,QR_CODE,DELIVERING,0
2604,1456,204,310000.0,QR_CODE,DELIVERING,0
2605,743,248,435000.0,ONLINE_PAYMENT,DELIVERED,0
2606,240,,510000.0,ONLINE_PAYMENT,PENDING,0
2607,455,178,270000.0,QR_CODE,CONFIRMED,0
2608,504,,555000.0,CASH,CANCELLED,0
2609,329,12,255000.0,ONLINE_PAYMENT,CONFIRMED,0
2610,1700,,75000.0,QR_CODE,CANCELLED,0
2611,1055,,545000.0,ONLINE_PAYMENT,CANCELLED,0
2612,1412,,420000.0,QR_CODE,PENDING,0
2613,1291,135,130000.0,ONLINE_PAYMENT,DELIVERED,0
2614,198,184,240000.0,CASH,CONFIRMED,0
2615,604,146,515000.0,ONLINE_PAYMENT,CONFIRMED,0
2616,1300,,560000.0,ONLINE_PAYMENT,CANCELLED,0
2617,987,159,235000.0,ONLINE_PAYMENT,DELIVERED,0
2618,1300,137,230000.0,ONLINE_PAYMENT,DELIVERING,0
2619,335,41,205000.0,QR_CODE,CONFIRMED,0
2620,1166,270,315000.0,CASH,CONFIRMED,0
2621,445,18,230000.0,ONLINE_PAYMENT,CONFIRMED,0
2622,102,83,255000.0,CASH,DELIVERING,0
2623,1679,283,670000.0,QR_CODE,DELIVERED,0
2624,559,,690000.0,ONLINE_PAYMENT,PENDING,0
2625,1676,,145000.0,ONLINE_PAYMENT,PENDING,0
2626,290,,150000.0,QR_CODE,PENDING,0
2627,891,124,95000.0,QR_CODE,DELIVERING,0
2628,892,228,300000.0,CASH,DELIVERING,0
2629,134,,40000.0,CASH,CANCELLED,0
2630,1620,,110000.0,CASH,PENDING,0
2631,910,,90000.0,QR_CODE,PENDING,0
2632,988,251,65000.0,ONLINE_PAYMENT,CONFIRMED,0
2633,572,173,400000.0,ONLINE_PAYMENT,CONFIRMED,0
2634,39,68,465000.0,QR_CODE,CONFIRMED,0
2635,1404,140,605000.0,CASH,CONFIRMED,0
2636,215,19,30000.0,QR_CODE,DELIVERED,0
2637,1217,,180000.0,QR_CODE,PENDING,0
2638,800,261,135000.0,ONLINE_PAYMENT,DELIVERING,0
2639,101,27,290000.0,CASH,CONFIRMED,0
2640,1703,,375000.0,QR_CODE,CANCELLED,0
2641,839,93,210000.0,CASH,DELIVERED,0
2642,405,,340000.0,CASH,PENDING,0
2643,1364,68,480000.0,ONLINE_PAYMENT,DELIVERING,0
2644,1886,266,670000.0,CASH,DELIVERED,0
2645,898,,165000.0,QR_CODE,PENDING,0
2646,518,,450000.0,CASH,PENDING,0
2647,1014,,125000.0,QR_CODE,PENDING,0
2648,1835,,375000.0,ONLINE_PAYMENT,PENDING,0
2649,1459,274,415000.0,ONLINE_PAYMENT,DELIVERING,0
2650,729,273,425000.0,ONLINE_PAYMENT,DELIVERING,0
2651,620,,300000.0,CASH,CANCELLED,0
2652,1016,164,195000.0,QR_CODE,CONFIRMED,0
2653,1591,1,755000.0,ONLINE_PAYMENT,DELIVERING,0
2654,969,248,180000.0,ONLINE_PAYMENT,DELIVERING,0
2655,553,,95000.0,CASH,PENDING,0
2656,1808,,335000.0,CASH,PENDING,0
2657,1874,73,540000.0,QR_CODE,DELIVERED,0
2658,85,,300000.0,ONLINE_PAYMENT,CANCELLED,0
2659,1739,200,195000.0,CASH,DELIVERED,0
2660,89,,570000.0,ONLINE_PAYMENT,CANCELLED,0
2661,1108,,500000.0,CASH,PENDING,0
2662,273,191,190000.0,CASH,CONFIRMED,0
2663,542,262,375000.0,CASH,CONFIRMED,0
2664,1011,11,660000.0,ONLINE_PAYMENT,DELIVERED,0
2665,1059,143,405000.0,ONLINE_PAYMENT,DELIVERING,0
2666,643,147,320000.0,QR_CODE,CONFIRMED,0
2667,1731,,690000.0,QR_CODE,PENDING,0
2668,1189,19,330000.0,ONLINE_PAYMENT,DELIVERED,0
2669,483,,340000.0,CASH,PENDING,0
2670,1151,,195000.0,CASH,PENDING,0
2671,1431,197,300000.0,QR_CODE,DELIVERED,0
2672,787,58,70000.0,QR_CODE,CONFIRMED,0
2673,154,170,305000.0,CASH,DELIVERING,0
2674,1947,290,250000.0,QR_CODE,DELIVERED,0
2675,998,,480000.0,ONLINE_PAYMENT,CANCELLED,0
2676,1530,,255000.0,CASH,CANCELLED,0
2677,604,51,475000.0,CASH,DELIVERED,0
2678,1873,253,535000.0,QR_CODE,DELIVERED,0
2679,87,,125000.0,CASH,CANCELLED,0
2680,1018,,195000.0,ONLINE_PAYMENT,CANCELLED,0
2681,445,,930000.0,QR_CODE,CANCELLED,0
2682,345,235,410000.0,CASH,CONFIRMED,0
2683,1099,,310000.0,ONLINE_PAYMENT,CANCELLED,0
2684,190,,360000.0,CASH,PENDING,0
2685,1360,74,370000.0,CASH,DELIVERING,0
2686,1538,,245000.0,ONLINE_PAYMENT,CANCELLED,0
2687,812,,210000.0,CASH,PENDING,0
2688,1356,,345000.0,ONLINE_PAYMENT,CANCELLED,0
2689,1817,285,330000.0,CASH,DELIVERED,0
2690,1889,269,360000.0,ONLINE_PAYMENT,DELIVERING,0
2691,395,,495000.0,ONLINE_PAYMENT,CANCELLED,0
2692,1077,79,220000.0,CASH,DELIVERED,0
2693,879,,360000.0,ONLINE_PAYMENT,CANCELLED,0
2694,1560,,370000.0,CASH,CANCELLED,0
2695,48,44,540000.0,CASH,CONFIRMED,0
2696,1295,,590000.0,CASH,PENDING,0
2697,108,96,425000.0,ONLINE_PAYMENT,CONFIRMED,0
2698,710,,410000.0,ONLINE_PAYMENT,CANCELLED,0
2699,1416,,225000.0,QR_CODE,CANCELLED,0
2700,1345,99,100000.0,CASH,DELIVERED,0
2701,293,266,650000.0,CASH,DELIVERING,0
2702,682,,270000.0,QR_CODE,PENDING,0
2703,1094,173,205000.0,ONLINE_PAYMENT,DELIVERED,0
2704,1367,220,285000.0,CASH,CONFIRMED,0
2705,1083,,480000.0,ONLINE_PAYMENT,PENDING,0
2706,429,217,210000.0,ONLINE_PAYMENT,DELIVERED,0
2707,1681,,335000.0,QR_CODE,PENDING,0
2708,1711,140,560000.0,ONLINE_PAYMENT,CONFIRMED,0
2709,972,,455000.0,QR_CODE,PENDING,0
2710,1663,180,395000.0,CASH,DELIVERING,0
2711,1818,,185000.0,ONLINE_PAYMENT,PENDING,0
2712,322,162,745000.0,ONLINE_PAYMENT,CONFIRMED,0
2713,1942,195,210000.0,QR_CODE,DELIVERING,0
2714,115,100,65000.0,CASH,CONFIRMED,0
2715,881,43,505000.0,CASH,CONFIRMED,0
2716,1600,195,505000.0,ONLINE_PAYMENT,CONFIRMED,0
2717,1551,231,470000.0,QR_CODE,DELIVERING,0
2718,1047,69,440000.0,ONLINE_PAYMENT,DELIVERED,0
2719,1424,,205000.0,QR_CODE,PENDING,0
2720,1798,276,410000.0,CASH,CONFIRMED,0
2721,683,55,710000.0,CASH,DELIVERED,0
2722,146,223,365000.0,ONLINE_PAYMENT,DELIVERING,0
2723,543,4,580000.0,CASH,DELIVERED,0
2724,1764,,335000.0,ONLINE_PAYMENT,PENDING,0
2725,640,4,360000.0,QR_CODE,CONFIRMED,0
2726,607,198,75000.0,QR_CODE,DELIVERED,0
2727,832,,360000.0,QR_CODE,PENDING,0
2728,1597,260,230000.0,QR_CODE,DELIVERING,0
2729,1368,135,490000.0,QR_CODE,CONFIRMED,0
2730,1561,254,190000.0,CASH,DELIVERING,0
2731,1732,47,535000.0,CASH,DELIVERING,0
2732,1063,,495000.0,QR_CODE,CANCELLED,0
2733,1797,158,420000.0,QR_CODE,DELIVERING,0
2734,948,250,540000.0,QR_CODE,DELIVERING,0
2735,1585,,245000.0,CASH,CANCELLED,0
2736,11,241,435000.0,QR_CODE,DELIVERED,0
2737,1503,,650000.0,CASH,PENDING,0
2738,829,116,245000.0,ONLINE_PAYMENT,DELIVERED,0
2739,549,200,275000.0,QR_CODE,CONFIRMED,0
2740,896,171,145000.0,CASH,DELIVERING,0
2741,21,279,330000.0,ONLINE_PAYMENT,DELIVERING,0
2742,1492,,390000.0,QR_CODE,PENDING,0
2743,162,,110000.0,CASH,PENDING,0
2744,1661,83,375000.0,ONLINE_PAYMENT,DELIVERING,0
2745,1494,299,430000.0,QR_CODE,DELIVERING,0
2746,879,293,550000.0,QR_CODE,DELIVERED,0
2747,1827,50,400000.0,QR_CODE,CONFIRMED,0
2748,1495,,960000.0,CASH,PENDING,0
2749,1475,249,365000.0,CASH,CONFIRMED,0
2750,1280,,340000.0,ONLINE_PAYMENT,PENDING,0
2751,526,,550000.0,QR_CODE,CANCELLED,0
2752,1270,,435000.0,ONLINE_PAYMENT,PENDING,0
2753,596,,120000.0,QR_CODE,CANCELLED,0
2754,746,,150000.0,ONLINE_PAYMENT,PENDING,0
2755,185,,640000.0,QR_CODE,PENDING,0
2756,1364,2,170000.0,ONLINE_PAYMENT,DELIVERED,0
2757,1390,257,175000.0,QR_CODE,CONFIRMED,0
2758,1260,,105000.0,CASH,CANCELLED,0
2759,1951,,100000.0,QR_CODE,PENDING,0
2760,375,154,200000.0,CASH,DELIVERING,0
2761,455,172,510000.0,CASH,CONFIRMED,0
2762,617,141,445000.0,QR_CODE,CONFIRMED,0
2763,508,135,115000.0,CASH,DELIVERED,0
2764,13,140,85000.0,CASH,DELIVERED,0
2765,1165,,300000.0,QR_CODE,PENDING,0
2766,207,,570000.0,ONLINE_PAYMENT,PENDING,0
2767,1832,,655000.0,QR_CODE,PENDING,0
2768,87,239,285000.0,ONLINE_PAYMENT,DELIVERING,0
2769,1429,179,90000.0,QR_CODE,CONFIRMED,0
2770,1343,187,645000.0,CASH,DELIVERING,0
2771,860,113,300000.0,ONLINE_PAYMENT,DELIVERING,0
2772,1257,205,190000.0,QR_CODE,DELIVERED,0
2773,1798,88,445000.0,QR_CODE,DELIVERED,0
2774,558,,150000.0,CASH,CANCELLED,0
2775,1091,,105000.0,ONLINE_PAYMENT,PENDING,0
2776,1412,52,435000.0,ONLINE_PAYMENT,CONFIRMED,0
2777,1742,36,320000.0,CASH,DELIVERING,0
2778,375,245,310000.0,ONLINE_PAYMENT,DELIVERING,0
2779,209,,615000.0,QR_CODE,CANCELLED,0
2780,893,172,640000.0,CASH,CONFIRMED,0
2781,297,,295000.0,ONLINE_PAYMENT,PENDING,0
2782,1289,86,400000.0,QR_CODE,DELIVERED,0
2783,1327,174,110000.0,QR_CODE,DELIVERED,0
2784,980,,205000.0,ONLINE_PAYMENT,PENDING,0
2785,1392,12,105000.0,CASH,DELIVERED,0
2786,1377,,260000.0,ONLINE_PAYMENT,PENDING,0
2787,272,206,685000.0,ONLINE_PAYMENT,DELIVERED,0
2788,1627,,510000.0,CASH,CANCELLED,0
2789,1541,128,395000.0,CASH,CONFIRMED,0
2790,990,255,620000.0,CASH,DELIVERING,0
2791,46,132,220000.0,CASH,DELIVERING,0
2792,1366,73,495000.0,CASH,DELIVERED,0
2793,1580,204,290000.0,QR_CODE,DELIVERING,0
2794,681,7,270000.0,CASH,DELIVERED,0
2795,616,163,240000.0,ONLINE_PAYMENT,DELIVERED,0
2796,1606,,150000.0,CASH,PENDING,0
2797,13,248,570000.0,ONLINE_PAYMENT,DELIVERING,0
2798,1443,,160000.0,CASH,CANCELLED,0
2799,903,21,235000.0,CASH,DELIVERED,0
2800,1820,292,270000.0,ONLINE_PAYMENT,DELIVERED,0
2801,932,168,105000.0,ONLINE_PAYMENT,DELIVERED,0
2802,869,165,220000.0,CASH,DELIVERING,0
2803,1006,,420000.0,QR_CODE,PENDING,0
2804,1669,4,180000.0,ONLINE_PAYMENT,CONFIRMED,0
2805,1198,,375000.0,CASH,CANCELLED,0
2806,1875,76,185000.0,QR_CODE,DELIVERING,0
2807,1494,,460000.0,ONLINE_PAYMENT,CANCELLED,0
2808,371,202,530000.0,ONLINE_PAYMENT,DELIVERED,0
2809,1126,69,540000.0,ONLINE_PAYMENT,CONFIRMED,0
2810,187,,170000.0,CASH,PENDING,0
2811,1116,19,720000.0,CASH,DELIVERING,0
2812,1222,,250000.0,ONLINE_PAYMENT,PENDING,0
2813,268,,175000.0,QR_CODE,CANCELLED,0
2814,1268,258,170000.0,ONLINE_PAYMENT,DELIVERED,0
2815,1236,2,470000.0,ONLINE_PAYMENT,DELIVERED,0
2816,1417,57,565000.0,CASH,DELIVERING,0
2817,1892,84,755000.0,QR_CODE,DELIVERED,0
2818,1406,,130000.0,CASH,PENDING,0
2819,312,,225000.0,ONLINE_PAYMENT,CANCELLED,0
2820,297,96,150000.0,CASH,DELIVERING,0
2821,1360,115,235000.0,ONLINE_PAYMENT,DELIVERING,0
2822,206,54,665000.0,ONLINE_PAYMENT,DELIVERING,0
2823,946,281,435000.0,QR_CODE,CONFIRMED,0
2824,1975,266,565000.0,QR_CODE,DELIVERING,0
2825,1333,101,75000.0,QR_CODE,CONFIRMED,0
2826,833,264,120000.0,CASH,CONFIRMED,0
2827,597,210,400000.0,CASH,CONFIRMED,0
2828,1400,249,95000.0,ONLINE_PAYMENT,DELIVERING,0
2829,99,,500000.0,ONLINE_PAYMENT,CANCELLED,0
2830,1782,63,90000.0,ONLINE_PAYMENT,CONFIRMED,0
2831,49,,625000.0,ONLINE_PAYMENT,CANCELLED,0
2832,1317,193,140000.0,ONLINE_PAYMENT,DELIVERING,0
2833,467,54,375000.0,QR_CODE,DELIVERED,0
2834,1652,105,610000.0,CASH,DELIVERING,0
2835,852,21,105000.0,ONLINE_PAYMENT,DELIVERED,0
2836,1981,,875000.0,CASH,CANCELLED,0
2837,1853,,270000.0,ONLINE_PAYMENT,CANCELLED,0
2838,1072,,490000.0,QR_CODE,PENDING,0
2839,1840,,400000.0,QR_CODE,CANCELLED,0
2840,617,132,340000.0,ONLINE_PAYMENT,CONFIRMED,0
2841,651,,440000.0,QR_CODE,PENDING,0
2842,1048,,455000.0,ONLINE_PAYMENT,CANCELLED,0
2843,696,114,315000.0,ONLINE_PAYMENT,CONFIRMED,0
2844,16,199,510000.0,ONLINE_PAYMENT,CONFIRMED,0
2845,1864,,270000.0,QR_CODE,CANCELLED,0
2846,365,,345000.0,ONLINE_PAYMENT,CANCELLED,0
2847,276,19,340000.0,QR_CODE,DELIVERED,0
2848,1943,216,565000.0,CASH,CONFIRMED,0
2849,703,136,285000.0,ONLINE_PAYMENT,CONFIRMED,0
2850,835,24,400000.0,CASH,DELIVERED,0
2851,1250,48,300000.0,ONLINE_PAYMENT,CONFIRMED,0
2852,1157,101,465000.0,ONLINE_PAYMENT,CONFIRMED,0
2853,1631,111,220000.0,CASH,CONFIRMED,0
2854,1108,,250000.0,CASH,PENDING,0
2855,175,52,225000.0,CASH,CONFIRMED,0
2856,1385,144,90000.0,ONLINE_PAYMENT,DELIVERING,0
2857,188,,500000.0,CASH,PENDING,0
2858,1248,299,660000.0,ONLINE_PAYMENT,DELIVERING,0
2859,509,151,630000.0,CASH,DELIVERED,0
2860,614,,220000.0,CASH,CANCELLED,0
2861,19,,230000.0,CASH,CANCELLED,0
2862,640,,430000.0,ONLINE_PAYMENT,PENDING,0
2863,1474,64,430000.0,QR_CODE,DELIVERING,0
2864,604,,420000.0,CASH,PENDING,0
2865,1778,,555000.0,ONLINE_PAYMENT,CANCELLED,0
2866,1661,,495000.0,CASH,PENDING,0
2867,750,95,265000.0,ONLINE_PAYMENT,DELIVERING,0
2868,1674,117,215000.0,ONLINE_PAYMENT,DELIVERING,0
2869,632,170,570000.0,QR_CODE,DELIVERED,0
2870,986,22,195000.0,QR_CODE,DELIVERING,0
2871,1833,81,310000.0,CASH,CONFIRMED,0
2872,1010,,775000.0,CASH,CANCELLED,0
2873,1551,,420000.0,QR_CODE,PENDING,0
2874,1554,58,120000.0,ONLINE_PAYMENT,DELIVERING,0
2875,36,30,80000.0,ONLINE_PAYMENT,DELIVERED,0
2876,140,,300000.0,CASH,CANCELLED,0
2877,627,41,295000.0,QR_CODE,DELIVERING,0
2878,511,,185000.0,QR_CODE,PENDING,0
2879,1719,,485000.0,ONLINE_PAYMENT,CANCELLED,0
2880,1373,90,80000.0,QR_CODE,CONFIRMED,0
2881,784,,275000.0,CASH,PENDING,0
2882,886,,160000.0,CASH,CANCELLED,0
2883,165,272,260000.0,ONLINE_PAYMENT,DELIVERING,0
2884,915,,690000.0,ONLINE_PAYMENT,PENDING,0
2885,1687,,585000.0,QR_CODE,PENDING,0
2886,1167,170,370000.0,QR_CODE,DELIVERING,0
2887,136,,955000.0,QR_CODE,CANCELLED,0
2888,439,,150000.0,ONLINE_PAYMENT,CANCELLED,0
2889,1389,,390000.0,CASH,CANCELLED,0
2890,1994,34,240000.0,ONLINE_PAYMENT,DELIVERING,0
2891,464,,115000.0,QR_CODE,CANCELLED,0
2892,91,,95000.0,ONLINE_PAYMENT,CANCELLED,0
2893,54,182,835000.0,QR_CODE,DELIVERING,0
2894,1174,,265000.0,CASH,CANCELLED,0
2895,1276,110,490000.0,ONLINE_PAYMENT,CONFIRMED,0
2896,1949,,100000.0,ONLINE_PAYMENT,PENDING,0
2897,1637,,510000.0,QR_CODE,PENDING,0
2898,1709,,690000.0,CASH,CANCELLED,0
2899,1966,,490000.0,QR_CODE,PENDING,0
2900,809,,380000.0,ONLINE_PAYMENT,CANCELLED,0
2901,502,,130000.0,QR_CODE,PENDING,0
2902,352,,280000.0,CASH,CANCELLED,0
2903,45,,110000.0,ONLINE_PAYMENT,PENDING,0
2904,1512,175,540000.0,CASH,DELIVERED,0
2905,610,73,445000.0,ONLINE_PAYMENT,DELIVERED,0
2906,873,71,80000.0,CASH,CONFIRMED,0
2907,854,,430000.0,ONLINE_PAYMENT,CANCELLED,0
2908,1967,262,335000.0,ONLINE_PAYMENT,DELIVERING,0
2909,9,,775000.0,QR_CODE,CANCELLED,0
2910,287,245,470000.0,ONLINE_PAYMENT,CONFIRMED,0
2911,418,,635000.0,ONLINE_PAYMENT,PENDING,0
2912,690,,470000.0,CASH,CANCELLED,0
2913,203,299,230000.0,QR_CODE,DELIVERING,0
2914,1609,,105000.0,ONLINE_PAYMENT,PENDING,0
2915,1338,26,440000.0,CASH,CONFIRMED,0
2916,463,183,135000.0,QR_CODE,DELIVERING,0
2917,251,160,120000.0,CASH,CONFIRMED,0
2918,251,88,80000.0,CASH,DELIVERED,0
2919,1306,13,420000.0,QR_CODE,DELIVERING,0
2920,1218,175,230000.0,QR_CODE,CONFIRMED,0
2921,285,198,345000.0,QR_CODE,DELIVERING,0
2922,1711,69,40000.0,CASH,DELIVERED,0
2923,1171,219,485000.0,ONLINE_PAYMENT,CONFIRMED,0
2924,1792,29,90000.0,QR_CODE,DELIVERED,0
2925,664,291,105000.0,QR_CODE,DELIVERING,0
2926,1436,,250000.0,QR_CODE,PENDING,0
2927,195,,510000.0,ONLINE_PAYMENT,CANCELLED,0
2928,634,,400000.0,CASH,CANCELLED,0
2929,1401,,60000.0,CASH,CANCELLED,0
2930,1787,,225000.0,CASH,CANCELLED,0
2931,1733,,660000.0,QR_CODE,CANCELLED,0
2932,798,,750000.0,ONLINE_PAYMENT,PENDING,0
2933,1698,,220000.0,QR_CODE,CANCELLED,0
2934,141,,775000.0,CASH,CANCELLED,0
2935,1587,262,290000.0,CASH,DELIVERED,0
2936,296,,655000.0,ONLINE_PAYMENT,CANCELLED,0
2937,1652,,105000.0,CASH,PENDING,0
2938,1651,262,320000.0,ONLINE_PAYMENT,CONFIRMED,0
2939,264,30,70000.0,QR_CODE,DELIVERING,0
2940,1774,,150000.0,CASH,PENDING,0
2941,1847,,515000.0,ONLINE_PAYMENT,PENDING,0
2942,41,136,430000.0,CASH,CONFIRMED,0
2943,1065,28,270000.0,ONLINE_PAYMENT,DELIVERING,0
2944,575,246,785000.0,CASH,DELIVERED,0
2945,1341,,205000.0,CASH,PENDING,0
2946,769,129,275000.0,CASH,DELIVERING,0
2947,1732,,210000.0,QR_CODE,PENDING,0
2948,591,,600000.0,QR_CODE,PENDING,0
2949,1571,,290000.0,QR_CODE,CANCELLED,0
2950,1340,296,580000.0,ONLINE_PAYMENT,CONFIRMED,0
2951,643,173,110000.0,CASH,CONFIRMED,0
2952,1785,203,120000.0,ONLINE_PAYMENT,DELIVERING,0
2953,855,298,310000.0,QR_CODE,DELIVERING,0
2954,1814,153,560000.0,QR_CODE,DELIVERING,0
2955,1321,147,80000.0,CASH,DELIVERED,0
2956,151,,85000.0,QR_CODE,PENDING,0
2957,953,112,720000.0,QR_CODE,DELIVERED,0
2958,859,23,315000.0,CASH,DELIVERING,0
2959,582,,260000.0,QR_CODE,CANCELLED,0
2960,1448,112,540000.0,CASH,CONFIRMED,0
2961,645,,390000.0,CASH,PENDING,0
2962,252,,390000.0,QR_CODE,PENDING,0
2963,623,65,90000.0,CASH,DELIVERING,0
2964,157,253,440000.0,ONLINE_PAYMENT,DELIVERING,0
2965,130,,240000.0,ONLINE_PAYMENT,CANCELLED,0
2966,826,,390000.0,ONLINE_PAYMENT,PENDING,0
2967,534,,525000.0,QR_CODE,PENDING,0
2968,304,212,515000.0,QR_CODE,DELIVERING,0
2969,182,177,110000.0,ONLINE_PAYMENT,DELIVERED,0
2970,913,209,460000.0,ONLINE_PAYMENT,DELIVERED,0
2971,898,239,450000.0,ONLINE_PAYMENT,DELIVERING,0
2972,1283,229,415000.0,CASH,CONFIRMED,0
2973,553,189,725000.0,ONLINE_PAYMENT,CONFIRMED,0
2974,929,219,315000.0,ONLINE_PAYMENT,CONFIRMED,0
2975,930,184,250000.0,CASH,DELIVERED,0
2976,695,253,160000.0,QR_CODE,DELIVERING,0
2977,139,93,210000.0,QR_CODE,DELIVERING,0
2978,40,,285000.0,CASH,CANCELLED,0
2979,146,65,220000.0,ONLINE_PAYMENT,DELIVERED,0
2980,1727,98,275000.0,QR_CODE,DELIVERING,0
2981,1003,,690000.0,ONLINE_PAYMENT,CANCELLED,0
2982,388,123,345000.0,QR_CODE,DELIVERING,0
2983,1663,227,540000.0,ONLINE_PAYMENT,DELIVERED,0
2984,1292,210,160000.0,QR_CODE,DELIVERED,0
2985,774,132,295000.0,QR_CODE,CONFIRMED,0
2986,1442,226,180000.0,QR_CODE,DELIVERING,0
2987,890,223,125000.0,CASH,DELIVERED,0
2988,1144,126,250000.0,QR_CODE,DELIVERING,0
2989,1138,,255000.0,QR_CODE,PENDING,0
2990,869,,225000.0,QR_CODE,PENDING,0
2991,254,141,270000.0,ONLINE_PAYMENT,DELIVERED,0
2992,780,,500000.0,CASH,CANCELLED,0
2993,505,82,260000.0,QR_CODE,DELIVERED,0
2994,1929,,350000.0,CASH,CANCELLED,0
2995,1927,10,530000.0,QR_CODE,DELIVERED,0
2996,1131,,580000.0,QR_CODE,CANCELLED,0
2997,74,,100000.0,ONLINE_PAYMENT,PENDING,0
2998,1292,221,140000.0,QR_CODE,CONFIRMED,0
2999,1570,,75000.0,QR_CODE,PENDING,0
3000,1588,180,375000.0,CASH,DELIVERING,0
3001,500,103,345000.0,ONLINE_PAYMENT,DELIVERING,0
3002,1317,,190000.0,QR_CODE,PENDING,0
3003,1924,,710000.0,ONLINE_PAYMENT,PENDING,0
3004,1414,,315000.0,CASH,PENDING,0
3005,763,,565000.0,QR_CODE,CANCELLED,0
3006,1468,,500000.0,QR_CODE,PENDING,0
3007,139,177,365000.0,ONLINE_PAYMENT,DELIVERED,0
3008,671,127,715000.0,ONLINE_PAYMENT,DELIVERING,0
3009,933,150,505000.0,ONLINE_PAYMENT,DELIVERED,0
3010,1411,,385000.0,ONLINE_PAYMENT,PENDING,0
3011,473,182,165000.0,ONLINE_PAYMENT,CONFIRMED,0
3012,634,,695000.0,CASH,CANCELLED,0
3013,1437,199,570000.0,CASH,CONFIRMED,0
3014,328,100,345000.0,ONLINE_PAYMENT,DELIVERED,0
3015,1065,,220000.0,ONLINE_PAYMENT,PENDING,0
3016,1920,55,360000.0,CASH,CONFIRMED,0
3017,299,179,270000.0,CASH,CONFIRMED,0
3018,561,166,40000.0,QR_CODE,CONFIRMED,0
3019,951,143,175000.0,ONLINE_PAYMENT,DELIVERING,0
3020,495,,330000.0,QR_CODE,CANCELLED,0
3021,1140,,375000.0,ONLINE_PAYMENT,CANCELLED,0
3022,531,206,995000.0,CASH,CONFIRMED,0
3023,510,145,980000.0,ONLINE_PAYMENT,DELIVERED,0
3024,1659,233,360000.0,QR_CODE,CONFIRMED,0
3025,1288,,190000.0,QR_CODE,CANCELLED,0
3026,1948,200,130000.0,CASH,DELIVERED,0
3027,1508,,390000.0,QR_CODE,CANCELLED,0
3028,702,55,80000.0,ONLINE_PAYMENT,CONFIRMED,0
3029,1063,,240000.0,QR_CODE,PENDING,0
3030,1276,230,840000.0,QR_CODE,CONFIRMED,0
3031,328,62,180000.0,QR_CODE,DELIVERING,0
3032,640,,110000.0,CASH,PENDING,0
3033,187,93,265000.0,QR_CODE,DELIVERING,0
3034,392,273,440000.0,QR_CODE,DELIVERED,0
3035,544,27,175000.0,QR_CODE,DELIVERING,0
3036,1053,,475000.0,ONLINE_PAYMENT,PENDING,0
3037,1798,,30000.0,CASH,CANCELLED,0
3038,282,,135000.0,ONLINE_PAYMENT,PENDING,0
3039,1680,85,200000.0,CASH,DELIVERED,0
3040,1319,,235000.0,CASH,CANCELLED,0
3041,915,,145000.0,QR_CODE,CANCELLED,0
3042,1238,35,135000.0,CASH,CONFIRMED,0
3043,113,141,750000.0,ONLINE_PAYMENT,DELIVERED,0
3044,745,111,275000.0,CASH,DELIVERING,0
3045,756,,195000.0,CASH,CANCELLED,0
3046,1816,6,90000.0,ONLINE_PAYMENT,CONFIRMED,0
3047,1626,,495000.0,ONLINE_PAYMENT,CANCELLED,0
3048,545,,760000.0,CASH,PENDING,0
3049,189,90,610000.0,QR_CODE,CONFIRMED,0
3050,1290,,185000.0,CASH,CANCELLED,0
3051,1652,,465000.0,CASH,CANCELLED,0
3052,495,,105000.0,ONLINE_PAYMENT,PENDING,0
3053,1432,,45000.0,QR_CODE,PENDING,0
3054,990,,260000.0,ONLINE_PAYMENT,CANCELLED,0
3055,1643,204,465000.0,ONLINE_PAYMENT,CONFIRMED,0
3056,560,,650000.0,ONLINE_PAYMENT,PENDING,0
3057,1264,100,670000.0,QR_CODE,DELIVERED,0
3058,1403,43,300000.0,ONLINE_PAYMENT,DELIVERING,0
3059,1545,,315000.0,QR_CODE,CANCELLED,0
3060,916,69,720000.0,ONLINE_PAYMENT,CONFIRMED,0
3061,1147,5,425000.0,QR_CODE,DELIVERING,0
3062,759,84,80000.0,QR_CODE,DELIVERING,0
3063,781,,325000.0,QR_CODE,PENDING,0
