delivery_route_id,order_id,distance_km,estimated_time_min
2494,2494,2.36,10
2495,2495,2.96,9
2496,2496,3.99,15
2497,2497,13.73,42
2498,2498,4.46,16
2499,2499,3.09,13
2500,2500,8.28,26
2501,2501,13.39,42
2502,2502,8.14,26
2503,2503,1.19,3
2504,2504,12.88,39
2505,2505,1.67,5
2506,2506,12.37,39
2507,2507,11.13,37
2508,2508,11.21,35
2509,2509,10.94,32
2510,2510,7.20,21
2511,2511,7.13,21
2512,2512,1.57,6
2513,2513,7.33,24
2514,2514,13.05,43
2515,2515,9.79,32
2516,2516,14.14,43
2517,2517,14.84,47
2518,2518,14.78,47
2519,2519,2.36,7
2520,2520,13.94,44
2521,2521,7.86,24
2522,2522,14.07,42
2523,2523,2.09,8
2524,2524,8.73,30
2525,2525,3.56,10
2526,2526,2.08,9
2527,2527,10.01,30
2528,2528,12.09,38
2529,2529,14.53,43
2530,2530,11.98,36
2531,2531,3.83,11
2532,2532,8.92,28
2533,2533,1.11,3
2534,2534,13.97,44
2535,2535,11.21,33
2536,2536,9.06,30
2537,2537,11.38,38
2538,2538,6.98,22
2539,2539,14.27,42
2540,2540,12.04,36
2541,2541,11.82,39
2542,2542,14.90,44
2543,2543,4.97,17
2544,2544,1.15,5
2545,2545,4.08,13
2546,2546,9.51,31
2547,2547,3.53,10
2548,2548,14.66,44
2549,2549,13.21,40
2550,2550,11.01,37
2551,2551,1.62,5
2552,2552,13.93,43
2553,2553,6.75,20
2554,2554,11.42,38
2555,2555,7.74,24
2556,2556,2.70,10
2557,2557,11.53,38
2558,2558,8.14,26
2559,2559,3.06,10
2560,2560,9.63,28
2561,2561,7.59,24
2562,2562,2.33,10
2563,2563,11.21,35
2564,2564,10.09,34
2565,2565,3.44,12
2566,2566,1.56,4
2567,2567,12.42,40
2568,2568,6.52,23
2569,2569,4.39,15
2570,2570,2.40,9
2571,2571,3.36,12
2572,2572,13.15,39
2573,2573,13.18,42
2574,2574,14.06,45
2575,2575,13.72,45
2576,2576,3.60,13
2577,2577,14.54,43
2578,2578,1.03,7
2579,2579,13.02,41
2580,2580,14.07,42
2581,2581,7.58,22
2582,2582,13.65,42
2583,2583,12.02,37
2584,2584,14.45,44
2585,2585,8.08,27
2586,2586,10.90,36
2587,2587,10.41,31
2588,2588,7.18,23
2589,2589,9.25,30
2590,2590,9.34,31
2591,2591,4.79,15
2592,2592,12.33,37
2593,2593,10.55,32
2594,2594,9.48,32
2595,2595,6.43,22
2596,2596,12.01,38
2597,2597,5.70,17
2598,2598,10.29,30
2599,2599,4.72,17
2600,2600,14.63,45
2601,2601,8.07,24
2602,2602,3.86,14
2603,2603,13.13,40
2604,2604,3.34,13
2605,2605,13.66,43
2606,2606,2.17,8
2607,2607,1.98,6
2608,2608,8.61,29
2609,2609,13.35,40
2610,2610,5.00,18
2611,2611,14.80,46
2612,2612,1.39,6
2613,2613,12.75,40
2614,2614,3.84,11
2615,2615,9.26,30
2616,2616,1.18,6
2617,2617,9.00,29
2618,2618,5.44,19
2619,2619,5.98,20
2620,2620,7.90,26
2621,2621,1.13,4
2622,2622,10.70,33
2623,2623,1.78,9
2624,2624,13.84,41
2625,2625,12.86,42
2626,2626,1.83,7
2627,2627,1.10,4
2628,2628,8.10,28
2629,2629,4.97,16
2630,2630,9.33,28
2631,2631,4.99,14
2632,2632,1.71,5
2633,2633,11.72,36
2634,2634,11.61,35
2635,2635,3.43,10
2636,2636,2.58,9
2637,2637,8.53,26
2638,2638,6.33,20
2639,2639,3.44,13
2640,2640,1.91,6
2641,2641,3.33,12
2642,2642,6.69,24
2643,2643,10.36,35
2644,2644,7.30,23
2645,2645,2.36,8
2646,2646,1.33,5
2647,2647,4.43,17
2648,2648,12.80,41
2649,2649,9.91,30
2650,2650,14.96,47
2651,2651,12.59,40
2652,2652,7.79,24
2653,2653,9.21,31
2654,2654,7.34,25
2655,2655,14.03,43
2656,2656,8.92,27
2657,2657,5.62,17
2658,2658,13.50,42
2659,2659,6.90,21
2660,2660,13.53,41
2661,2661,9.09,28
2662,2662,8.30,25
2663,2663,8.12,24
2664,2664,5.57,16
2665,2665,9.33,29
2666,2666,14.82,44
2667,2667,10.55,34
2668,2668,6.93,21
2669,2669,11.62,35
2670,2670,13.07,43
2671,2671,5.97,21
2672,2672,8.42,26
2673,2673,6.55,23
2674,2674,4.48,13
2675,2675,3.40,11
2676,2676,10.31,30
2677,2677,13.50,40
2678,2678,4.85,15
2679,2679,3.68,11
2680,2680,7.45,26
2681,2681,2.20,7
2682,2682,2.37,11
2683,2683,13.09,43
2684,2684,8.32,25
2685,2685,13.43,41
2686,2686,1.76,7
2687,2687,11.75,39
2688,2688,6.68,20
2689,2689,12.48,39
2690,2690,11.24,35
2691,2691,4.25,16
2692,2692,10.80,33
2693,2693,2.89,12
2694,2694,9.63,31
2695,2695,11.72,35
2696,2696,2.28,8
2697,2697,7.30,23
2698,2698,2.47,7
2699,2699,10.40,32
2700,2700,4.43,15
2701,2701,6.01,19
2702,2702,7.02,24
2703,2703,6.02,21
2704,2704,13.68,45
2705,2705,9.63,32
2706,2706,10.11,32
2707,2707,13.99,45
2708,2708,7.44,22
2709,2709,11.44,37
2710,2710,5.30,18
2711,2711,12.69,39
2712,2712,1.75,8
2713,2713,9.08,30
2714,2714,8.04,28
2715,2715,7.28,23
2716,2716,12.87,40
2717,2717,2.13,9
2718,2718,6.73,23
2719,2719,11.65,34
2720,2720,3.46,14
2721,2721,10.08,34
2722,2722,3.98,13
2723,2723,8.64,29
2724,2724,13.03,43
2725,2725,8.57,26
2726,2726,11.65,35
2727,2727,6.96,22
2728,2728,5.50,16
2729,2729,9.85,32
2730,2730,13.41,44
2731,2731,9.73,31
2732,2732,11.20,36
2733,2733,1.32,3
2734,2734,3.37,11
2735,2735,1.85,9
2736,2736,2.79,8
2737,2737,7.12,25
2738,2738,3.78,13
2739,2739,11.03,33
2740,2740,8.00,27
2741,2741,12.51,41
2742,2742,13.36,44
2743,2743,11.52,36
2744,2744,4.81,17
2745,2745,7.65,24
2746,2746,4.91,18
2747,2747,11.04,36
2748,2748,9.15,28
2749,2749,6.98,21
2750,2750,9.19,30
2751,2751,6.64,22
2752,2752,12.65,40
2753,2753,10.37,32
2754,2754,14.77,48
2755,2755,2.58,7
2756,2756,7.43,24
2757,2757,10.24,32
2758,2758,4.47,17
2759,2759,14.93,45
2760,2760,10.45,32
2761,2761,6.58,20
2762,2762,3.16,9
2763,2763,2.07,6
2764,2764,7.27,25
2765,2765,4.70,18
2766,2766,7.06,22
2767,2767,9.35,30
2768,2768,2.86,10
2769,2769,14.73,46
2770,2770,5.50,19
2771,2771,3.85,13
2772,2772,8.50,28
2773,2773,10.00,34
2774,2774,9.48,32
2775,2775,1.49,6
2776,2776,1.29,4
2777,2777,9.29,31
2778,2778,13.92,45
2779,2779,11.96,37
2780,2780,1.14,3
2781,2781,3.74,11
2782,2782,4.05,16
2783,2783,12.94,41
2784,2784,6.34,19
2785,2785,12.73,39
2786,2786,14.84,48
2787,2787,3.77,14
2788,2788,7.66,23
2789,2789,2.34,7
2790,2790,14.68,45
2791,2791,9.41,31
2792,2792,10.20,31
2793,2793,8.73,29
2794,2794,7.08,24
2795,2795,7.89,25
2796,2796,9.45,28
2797,2797,8.86,28
2798,2798,1.54,6
2799,2799,4.01,13
2800,2800,1.73,5
2801,2801,6.34,19
2802,2802,5.10,15
2803,2803,8.83,26
2804,2804,8.65,26
2805,2805,3.21,12
2806,2806,2.16,8
2807,2807,3.93,11
2808,2808,5.71,18
2809,2809,2.75,12
2810,2810,13.03,39
2811,2811,8.01,26
2812,2812,8.47,25
2813,2813,5.55,20
2814,2814,5.06,18
2815,2815,6.51,21
2816,2816,4.74,18
2817,2817,4.76,14
2818,2818,4.60,13
2819,2819,6.14,19
2820,2820,13.09,43
2821,2821,7.39,26
2822,2822,14.36,43
2823,2823,2.24,10
2824,2824,7.55,25
2825,2825,11.60,38
2826,2826,12.38,37
2827,2827,4.06,14
2828,2828,2.66,11
2829,2829,12.71,40
2830,2830,12.13,38
2831,2831,7.35,26
2832,2832,7.57,24
2833,2833,6.52,20
2834,2834,9.43,30
2835,2835,1.81,7
2836,2836,1.24,7
2837,2837,14.64,44
2838,2838,9.62,29
2839,2839,3.84,15
2840,2840,12.50,38
2841,2841,3.85,11
2842,2842,11.71,38
2843,2843,13.28,40
2844,2844,5.66,20
2845,2845,13.49,42
2846,2846,1.69,9
2847,2847,5.62,18
2848,2848,14.63,44
2849,2849,14.84,47
2850,2850,11.34,38
2851,2851,5.36,17
2852,2852,13.11,39
2853,2853,13.71,41
2854,2854,13.74,44
2855,2855,12.19,38
2856,2856,2.00,9
2857,2857,9.05,29
2858,2858,12.95,42
2859,2859,11.91,39
2860,2860,1.68,6
2861,2861,12.92,40
2862,2862,3.04,13
2863,2863,14.04,44
2864,2864,14.42,44
2865,2865,10.41,31
2866,2866,4.58,14
2867,2867,2.90,11
2868,2868,2.17,8
2869,2869,7.62,24
2870,2870,12.42,39
2871,2871,6.85,20
2872,2872,9.26,27
2873,2873,5.38,18
2874,2874,9.35,29
2875,2875,1.45,8
2876,2876,8.04,25
2877,2877,13.40,40
2878,2878,3.86,13
2879,2879,10.38,34
2880,2880,4.26,15
2881,2881,3.30,9
2882,2882,7.77,23
2883,2883,9.82,32
2884,2884,12.06,37
2885,2885,8.75,30
2886,2886,6.61,23
2887,2887,13.24,39
2888,2888,8.90,29
2889,2889,3.82,13
2890,2890,11.50,38
2891,2891,6.53,23
2892,2892,5.96,20
2893,2893,1.40,8
2894,2894,4.85,14
2895,2895,7.76,23
2896,2896,3.81,14
2897,2897,7.81,27
2898,2898,4.29,12
2899,2899,9.11,30
2900,2900,10.22,30
2901,2901,3.23,13
2902,2902,12.71,38
2903,2903,6.85,20
2904,2904,13.47,40
2905,2905,13.21,41
2906,2906,6.02,21
2907,2907,7.83,24
2908,2908,13.73,43
2909,2909,8.40,27
2910,2910,8.56,28
2911,2911,5.05,19
2912,2912,4.60,14
2913,2913,2.33,6
2914,2914,6.80,22
2915,2915,1.01,3
2916,2916,2.07,7
2917,2917,1.68,9
2918,2918,7.42,22
2919,2919,8.32,27
2920,2920,7.37,22
2921,2921,6.59,21
2922,2922,1.89,7
2923,2923,6.25,21
2924,2924,5.03,17
2925,2925,4.95,15
2926,2926,13.19,41
2927,2927,2.00,6
2928,2928,3.52,14
2929,2929,3.62,14
2930,2930,8.18,25
2931,2931,8.78,28
2932,2932,11.55,34
2933,2933,6.57,20
2934,2934,6.32,21
2935,2935,11.04,33
2936,2936,11.41,36
2937,2937,9.94,29
2938,2938,13.40,41
2939,2939,5.86,17
2940,2940,14.86,47
2941,2941,11.00,36
2942,2942,12.58,38
2943,2943,11.46,38
2944,2944,5.07,18
2945,2945,6.59,23
2946,2946,7.34,23
2947,2947,9.93,32
2948,2948,3.12,10
2949,2949,13.86,43
2950,2950,11.86,39
2951,2951,9.52,30
2952,2952,2.29,9
2953,2953,7.92,26
2954,2954,5.39,19
2955,2955,4.20,12
2956,2956,2.92,10
2957,2957,8.05,27
2958,2958,8.52,25
2959,2959,5.10,18
2960,2960,1.82,9
2961,2961,3.67,15
2962,2962,4.22,16
2963,2963,5.46,16
2964,2964,9.63,30
2965,2965,2.87,8
2966,2966,11.37,37
2967,2967,5.15,17
2968,2968,1.81,6
2969,2969,13.31,42
2970,2970,3.46,10
2971,2971,11.92,35
2972,2972,2.46,8
2973,2973,4.75,18
2974,2974,9.86,29
2975,2975,8.37,25
2976,2976,5.78,19
2977,2977,5.03,15
2978,2978,3.87,14
2979,2979,12.24,39
2980,2980,8.52,26
2981,2981,7.99,27
2982,2982,8.27,25
2983,2983,3.85,15
2984,2984,12.65,41
2985,2985,8.37,25
2986,2986,8.83,29
2987,2987,5.15,16
2988,2988,12.93,39
2989,2989,3.14,11
2990,2990,8.01,28
2991,2991,10.52,32
2992,2992,1.03,4
2993,2993,12.74,38
2994,2994,1.26,4
2995,2995,11.61,38
2996,2996,9.10,30
2997,2997,5.83,19
2998,2998,1.15,3
2999,2999,5.28,19
3000,3000,13.65,42
3001,3001,11.93,38
3002,3002,3.00,12
3003,3003,11.70,38
3004,3004,13.50,40
3005,3005,1.51,6
3006,3006,6.16,22
3007,3007,10.56,35
3008,3008,11.76,38
3009,3009,13.33,40
3010,3010,6.88,21
3011,3011,4.87,15
3012,3012,10.95,34
3013,3013,7.14,24
3014,3014,7.90,23
3015,3015,2.12,6
3016,3016,1.71,5
3017,3017,1.52,6
3018,3018,10.32,32
3019,3019,1.43,8
3020,3020,3.25,12
3021,3021,13.09,43
3022,3022,2.37,11
3023,3023,14.55,43
3024,3024,10.03,31
3025,3025,6.85,24
3026,3026,6.58,20
3027,3027,11.77,36
3028,3028,6.27,20
3029,3029,5.02,18
3030,3030,3.78,14
3031,3031,2.00,9
3032,3032,4.29,16
3033,3033,2.84,10
3034,3034,9.65,29
3035,3035,7.91,23
3036,3036,13.58,41
3037,3037,3.16,9
3038,3038,13.73,44
3039,3039,2.21,9
3040,3040,4.51,13
3041,3041,14.66,44
3042,3042,7.57,25
3043,3043,8.32,24
3044,3044,12.46,37
3045,3045,4.60,15
3046,3046,13.81,43
3047,3047,13.06,40
3048,3048,14.12,46
3049,3049,12.46,40
3050,3050,13.07,42
3051,3051,3.59,11
3052,3052,11.49,34
3053,3053,10.69,33
3054,3054,5.11,17
3055,3055,13.47,42
3056,3056,11.83,38
3057,3057,13.00,40
3058,3058,2.23,9
3059,3059,6.30,20
3060,3060,2.70,12
3061,3061,1.51,4
3062,3062,1.45,4
3063,3063,13.11,42
3064,3064,2.72,12
3065,3065,3.84,13
3066,3066,12.42,37
3067,3067,4.66,13
3068,3068,6.54,20
3069,3069,14.40,44
3070,3070,1.76,5
3071,3071,10.76,34
3072,3072,6.89,22
3073,3073,2.89,9
3074,3074,11.75,37
3075,3075,10.93,32
3076,3076,2.31,9
3077,3077,7.54,22
3078,3078,10.92,34
3079,3079,5.49,20
3080,3080,2.92,10
3081,3081,11.00,34
3082,3082,12.92,38
3083,3083,10.80,33
3084,3084,13.63,41
3085,3085,11.38,38
3086,3086,1.53,5
3087,3087,10.65,31
3088,3088,12.52,40
3089,3089,9.98,30
3090,3090,3.81,13
3091,3091,5.82,19
3092,3092,14.49,44
3093,3093,4.56,14
3094,3094,8.58,28
3095,3095,3.04,9
3096,3096,2.96,9
3097,3097,2.86,9
3098,3098,9.17,31
3099,3099,7.34,22
3100,3100,4.13,16
3101,3101,7.73,24
3102,3102,4.50,17
3103,3103,11.79,38
3104,3104,13.92,44
3105,3105,1.63,5
3106,3106,9.66,29
3107,3107,8.47,28
3108,3108,12.75,39
3109,3109,14.20,45
3110,3110,9.81,30
3111,3111,6.96,21
3112,3112,14.43,43
3113,3113,4.72,14
3114,3114,12.47,37
3115,3115,7.62,26
3116,3116,2.31,6
3117,3117,7.64,23
3118,3118,4.64,13
3119,3119,9.76,30
3120,3120,10.29,30
3121,3121,14.48,44
3122,3122,12.30,40
3123,3123,6.73,24
3124,3124,3.80,11
3125,3125,9.02,27
3126,3126,10.36,35
3127,3127,6.62,22
3128,3128,9.57,29
3129,3129,5.39,18
3130,3130,11.03,35
3131,3131,7.03,24
3132,3132,11.18,36
3133,3133,4.86,16
3134,3134,10.44,34
3135,3135,2.22,6
3136,3136,13.37,43
3137,3137,4.07,16
3138,3138,4.96,15
3139,3139,13.43,40
3140,3140,3.68,15
3141,3141,11.01,34
3142,3142,5.76,20
3143,3143,2.07,9
3144,3144,6.91,21
3145,3145,8.01,24
3146,3146,5.88,19
3147,3147,13.33,41
3148,3148,12.57,38
3149,3149,4.98,17
3150,3150,11.37,34
3151,3151,2.61,7
3152,3152,9.55,28
3153,3153,6.08,22
3154,3154,14.68,45
3155,3155,3.45,13
3156,3156,11.13,35
3157,3157,11.32,37
3158,3158,5.91,21
3159,3159,14.37,43
3160,3160,12.82,40
3161,3161,8.42,25
3162,3162,9.54,29
3163,3163,13.91,45
3164,3164,5.61,18
3165,3165,3.46,10
3166,3166,4.43,17
3167,3167,9.97,32
3168,3168,7.16,24
3169,3169,6.24,18
3170,3170,8.05,26
3171,3171,4.33,16
3172,3172,9.98,31
3173,3173,10.76,34
3174,3174,6.58,21
3175,3175,12.05,36
3176,3176,4.02,13
3177,3177,2.42,8
3178,3178,2.26,10
3179,3179,10.31,30
3180,3180,13.27,42
3181,3181,4.75,16
3182,3182,10.81,35
3183,3183,8.53,27
3184,3184,9.28,28
3185,3185,6.54,23
3186,3186,10.98,33
3187,3187,4.33,12
3188,3188,13.55,41
3189,3189,13.50,43
3190,3190,7.83,25
3191,3191,5.97,18
3192,3192,7.80,26
3193,3193,2.99,9
3194,3194,12.25,36
3195,3195,1.59,5
3196,3196,2.91,10
3197,3197,13.92,45
3198,3198,6.41,20
3199,3199,1.45,8
3200,3200,1.22,4
3201,3201,2.57,11
3202,3202,9.18,27
3203,3203,4.71,14
3204,3204,3.18,9
3205,3205,13.07,41
3206,3206,13.11,40
3207,3207,5.32,18
3208,3208,4.76,17
3209,3209,9.75,29
3210,3210,11.18,37
3211,3211,11.05,34
3212,3212,3.55,13
3213,3213,9.08,27
3214,3214,14.42,44
3215,3215,1.97,6
3216,3216,14.08,45
3217,3217,2.32,9
3218,3218,7.27,25
3219,3219,1.08,4
3220,3220,5.17,18
3221,3221,13.30,40
3222,3222,4.81,14
3223,3223,12.03,37
3224,3224,4.17,16
3225,3225,12.93,41
3226,3226,12.30,38
3227,3227,8.56,28
3228,3228,3.26,9
3229,3229,7.67,23
3230,3230,3.32,13
3231,3231,10.05,31
3232,3232,6.55,20
3233,3233,10.53,31
3234,3234,12.76,41
3235,3235,5.57,16
3236,3236,13.09,40
3237,3237,4.30,14
3238,3238,10.24,32
3239,3239,14.14,44
3240,3240,9.81,33
3241,3241,5.80,17
3242,3242,14.55,45
3243,3243,4.88,16
3244,3244,13.82,45
3245,3245,12.98,38
3246,3246,1.23,4
3247,3247,5.67,17
3248,3248,11.15,35
3249,3249,6.21,19
3250,3250,7.18,23
3251,3251,1.03,7
3252,3252,12.27,40
3253,3253,2.97,8
3254,3254,14.80,48
3255,3255,2.10,6
3256,3256,7.85,25
3257,3257,3.01,10
3258,3258,9.43,32
3259,3259,4.80,14
3260,3260,3.34,12
3261,3261,7.11,23
3262,3262,5.52,19
3263,3263,3.01,10
3264,3264,7.15,25
3265,3265,4.48,14
3266,3266,14.80,45
3267,3267,11.30,33
3268,3268,6.74,20
3269,3269,13.14,41
3270,3270,7.58,26
3271,3271,3.29,13
3272,3272,2.31,6
3273,3273,9.00,28
3274,3274,4.98,14
3275,3275,10.92,36
3276,3276,10.98,36
3277,3277,7.77,25
3278,3278,14.21,42
3279,3279,8.07,27
3280,3280,1.86,6
3281,3281,8.21,25
3282,3282,9.21,28
3283,3283,7.72,25
3284,3284,14.99,45
3285,3285,2.00,6
3286,3286,3.66,11
3287,3287,12.10,36
3288,3288,9.30,27
3289,3289,2.54,10
3290,3290,9.68,33
3291,3291,9.15,27
3292,3292,1.91,6
3293,3293,9.31,31
3294,3294,9.89,33
3295,3295,10.87,32
3296,3296,4.95,17
3297,3297,2.59,7
3298,3298,5.75,20
3299,3299,7.94,26
3300,3300,9.24,30
3301,3301,2.55,8
3302,3302,4.26,13
3303,3303,8.86,27
3304,3304,14.55,43
3305,3305,8.14,28
3306,3306,9.84,29
3307,3307,14.68,47
3308,3308,1.25,3
3309,3309,8.14,27
3310,3310,11.01,33
3311,3311,2.53,10
3312,3312,10.78,35
3313,3313,2.41,8
3314,3314,13.60,44
3315,3315,3.66,14
3316,3316,14.54,45
3317,3317,13.16,43
3318,3318,5.86,20
3319,3319,10.29,32
3320,3320,2.61,10
3321,3321,10.11,31
3322,3322,4.27,13
3323,3323,11.59,37
3324,3324,12.55,37
3325,3325,12.40,39
3326,3326,13.25,43
3327,3327,3.08,11
3328,3328,14.91,48
3329,3329,12.41,38
3330,3330,9.37,28
3331,3331,12.38,39
3332,3332,13.88,42
3333,3333,6.47,23
3334,3334,5.69,20
3335,3335,3.58,12
3336,3336,6.35,20
3337,3337,10.64,33
3338,3338,2.23,7
3339,3339,14.98,47
3340,3340,12.99,41
3341,3341,9.93,31
3342,3342,7.86,26
3343,3343,14.46,45
3344,3344,11.63,37
3345,3345,9.87,33
3346,3346,6.77,21
3347,3347,8.06,26
3348,3348,11.52,36
3349,3349,1.95,8
3350,3350,5.76,19
3351,3351,6.79,21
3352,3352,10.00,34
3353,3353,2.73,11
3354,3354,7.95,25
3355,3355,1.56,4
3356,3356,14.34,45
3357,3357,14.76,44
3358,3358,6.82,23
3359,3359,10.40,33
3360,3360,2.47,10
3361,3361,3.75,13
3362,3362,9.72,31
3363,3363,6.93,23
3364,3364,6.39,23
3365,3365,8.19,27
3366,3366,1.53,7
3367,3367,3.33,11
3368,3368,7.72,26
3369,3369,11.90,35
3370,3370,2.67,12
3371,3371,12.80,39
3372,3372,9.41,28
3373,3373,9.33,29
3374,3374,10.76,32
3375,3375,1.50,5
3376,3376,7.99,23
3377,3377,13.14,41
3378,3378,6.92,22
3379,3379,4.71,16
3380,3380,11.22,33
3381,3381,12.37,40
3382,3382,13.68,41
3383,3383,11.30,35
3384,3384,2.36,8
3385,3385,13.06,41
3386,3386,11.58,34
3387,3387,1.55,5
3388,3388,13.43,40
3389,3389,11.03,37
3390,3390,12.77,42
3391,3391,11.19,33
3392,3392,4.87,15
3393,3393,14.02,42
3394,3394,10.11,33
3395,3395,4.31,14
3396,3396,8.35,27
3397,3397,5.99,20
3398,3398,10.15,34
3399,3399,11.29,37
3400,3400,11.73,38
3401,3401,1.14,7
3402,3402,13.33,42
3403,3403,3.51,10
3404,3404,8.50,25
3405,3405,5.54,16
3406,3406,4.50,13
3407,3407,4.05,13
3408,3408,8.43,26
3409,3409,14.85,46
3410,3410,1.36,7
3411,3411,1.50,6
3412,3412,8.29,28
3413,3413,10.89,36
3414,3414,4.13,14
3415,3415,11.60,36
3416,3416,7.27,22
3417,3417,6.74,21
3418,3418,1.59,8
3419,3419,7.18,23
3420,3420,9.71,33
3421,3421,1.50,6
3422,3422,11.01,33
3423,3423,13.38,43
3424,3424,1.46,4
3425,3425,1.65,7
3426,3426,10.09,34
3427,3427,8.46,27
3428,3428,14.11,43
3429,3429,13.79,44
3430,3430,9.01,29
3431,3431,14.14,44
3432,3432,10.83,35
3433,3433,11.43,37
3434,3434,3.28,11
3435,3435,7.02,23
3436,3436,14.49,44
3437,3437,12.62,41
3438,3438,10.52,32
3439,3439,3.98,13
3440,3440,7.75,23
3441,3441,12.21,40
3442,3442,13.51,41
3443,3443,10.78,32
3444,3444,2.02,10
3445,3445,3.10,10
3446,3446,4.66,13
3447,3447,8.15,28
3448,3448,10.92,32
3449,3449,9.93,32
3450,3450,13.66,41
3451,3451,2.60,7
3452,3452,11.64,38
3453,3453,7.98,27
3454,3454,4.58,13
3455,3455,9.46,32
3456,3456,2.06,9
3457,3457,13.40,43
3458,3458,1.09,6
3459,3459,5.12,16
3460,3460,10.95,33
3461,3461,10.61,35
3462,3462,1.33,5
3463,3463,11.14,34
3464,3464,7.35,25
3465,3465,8.47,26
3466,3466,11.79,36
3467,3467,7.85,24
3468,3468,6.36,19
3469,3469,7.48,22
3470,3470,3.19,9
3471,3471,11.68,37
3472,3472,1.75,5
3473,3473,8.62,26
3474,3474,3.66,13
3475,3475,3.20,13
3476,3476,9.56,31
3477,3477,7.88,25
3478,3478,14.15,42
3479,3479,2.27,9
3480,3480,5.39,20
3481,3481,9.76,32
3482,3482,3.61,13
3483,3483,3.21,10
3484,3484,1.81,7
3485,3485,9.56,30
3486,3486,3.52,12
3487,3487,8.91,26
3488,3488,14.55,47
3489,3489,5.56,19
3490,3490,2.31,10
3491,3491,12.65,37
3492,3492,4.30,16
3493,3493,13.50,41
3494,3494,8.07,27
3495,3495,13.32,39
3496,3496,5.67,19
3497,3497,13.99,43
3498,3498,9.36,31
3499,3499,12.47,39
3500,3500,9.88,33
3501,3501,3.84,11
3502,3502,11.69,37
3503,3503,10.96,32
3504,3504,1.97,9
3505,3505,13.89,42
3506,3506,7.62,26
3507,3507,13.04,39
3508,3508,9.96,30
3509,3509,2.13,9
3510,3510,9.05,30
3511,3511,5.02,19
3512,3512,5.94,17
3513,3513,8.70,26
3514,3514,4.83,17
3515,3515,9.17,29
3516,3516,2.94,10
3517,3517,9.89,32
3518,3518,12.00,39
3519,3519,5.94,20
3520,3520,8.32,26
3521,3521,14.36,46
3522,3522,8.95,26
3523,3523,3.89,11
3524,3524,12.36,39
3525,3525,7.82,23
3526,3526,9.26,30
3527,3527,12.50,40
3528,3528,12.58,41
3529,3529,14.90,46
3530,3530,12.29,36
3531,3531,7.41,26
3532,3532,11.10,35
3533,3533,13.75,41
3534,3534,3.15,13
3535,3535,13.84,42
3536,3536,9.40,29
3537,3537,1.61,7
3538,3538,12.62,38
3539,3539,6.74,24
3540,3540,10.38,34
3541,3541,9.45,29
3542,3542,9.79,33
3543,3543,11.86,36
3544,3544,10.47,31
3545,3545,10.45,34
3546,3546,3.09,10
3547,3547,8.65,25
3548,3548,1.66,5
3549,3549,9.56,32
3550,3550,9.23,30
3551,3551,13.46,43
3552,3552,8.75,26
3553,3553,13.45,43
3554,3554,9.11,29
3555,3555,6.84,21
3556,3556,11.54,34
3557,3557,12.36,38
3558,3558,7.24,22
3559,3559,1.05,4
3560,3560,1.23,4
3561,3561,11.54,37
3562,3562,9.79,31
3563,3563,13.80,42
3564,3564,1.86,7
3565,3565,4.34,15
3566,3566,5.84,17
3567,3567,1.31,5
3568,3568,11.84,35
3569,3569,7.70,24
3570,3570,14.67,44
3571,3571,14.42,45
3572,3572,3.93,12
3573,3573,6.43,22
3574,3574,7.87,25
3575,3575,6.92,22
3576,3576,5.79,17
3577,3577,6.49,21
3578,3578,5.85,21
3579,3579,3.58,11
3580,3580,1.09,5
3581,3581,12.59,38
3582,3582,9.67,31
3583,3583,1.14,7
3584,3584,9.23,30
3585,3585,10.72,35
3586,3586,12.29,38
3587,3587,6.02,20
3588,3588,9.39,29
3589,3589,7.80,26
3590,3590,14.72,44
3591,3591,2.11,6
3592,3592,4.01,12
3593,3593,2.65,10
3594,3594,10.79,32
3595,3595,2.80,10
3596,3596,2.34,11
3597,3597,8.54,27
3598,3598,8.42,26
3599,3599,9.86,33
3600,3600,11.50,38
3601,3601,9.28,29
3602,3602,7.86,23
3603,3603,1.37,6
3604,3604,13.49,44
3605,3605,5.11,16
3606,3606,1.63,4
3607,3607,10.71,34
3608,3608,14.85,45
3609,3609,8.12,26
3610,3610,11.14,35
3611,3611,8.11,24
3612,3612,4.68,14
3613,3613,5.85,21
3614,3614,8.97,30
3615,3615,9.74,29
3616,3616,3.25,12
3617,3617,9.41,29
3618,3618,2.78,9
3619,3619,5.33,15
3620,3620,3.65,12
3621,3621,1.52,5
3622,3622,9.34,29
3623,3623,13.66,41
3624,3624,7.85,26
3625,3625,12.35,38
3626,3626,5.64,17
3627,3627,6.51,23
3628,3628,5.92,21
3629,3629,12.59,38
3630,3630,1.10,5
3631,3631,12.52,39
3632,3632,10.93,33
3633,3633,6.43,21
3634,3634,3.58,14
3635,3635,11.25,34
3636,3636,8.42,28
3637,3637,1.47,7
3638,3638,13.84,43
3639,3639,7.76,25
3640,3640,10.30,33
3641,3641,8.78,27
3642,3642,4.72,17
3643,3643,9.52,30
3644,3644,9.14,30
3645,3645,4.96,15
3646,3646,12.38,37
3647,3647,1.40,7
3648,3648,4.63,14
3649,3649,3.43,14
3650,3650,11.17,36
3651,3651,8.15,26
3652,3652,10.10,31
3653,3653,14.04,44
3654,3654,8.33,25
3655,3655,10.73,32
3656,3656,2.17,6
3657,3657,11.82,39
